year,county,port,port_label,is_named_port,kgs,dollars,measure_class
2024,Inverness,Finlay Point,Finlay Point,1,,,both_blank
2024,Inverness,Grand Etang,Grand Etang,1,,,both_blank
2024,Inverness,Inverness,Inverness,1,690204.00,4499163.94,both_present
2024,Inverness,Judique,Judique,1,,,both_blank
2024,Inverness,Little Judique Harbour,Little Judique Harbour,1,,,both_blank
2024,Inverness,Little Judique Ponds,Little Judique Ponds,1,,,both_blank
2024,Inverness,Mabou Harbour,Mabou Harbour,1,339148.00,2192998.04,both_present
2024,Inverness,Marble Mountain,Marble Mountain,1,,,both_blank
2024,Inverness,Margaree Harbour,Margaree Harbour,1,1016954.00,7242267.52,both_present
2024,Inverness,Meat Cove,Meat Cove,1,,,both_blank
2024,Inverness,Murphys Pond,Murphys Pond,1,,,both_blank
2024,Inverness,Other,Other (Inverness),0,4790249.78,19055550.27,both_present
2024,Inverness,Pleasant Bay,Pleasant Bay,1,,,both_blank
2024,Inverness,Port Hood,Port Hood,1,,,both_blank
2024,Inverness,Port Hood Island,Port Hood Island,1,,,both_blank
2024,Kings,Halls Harbour,Halls Harbour,1,,,both_blank
2024,Kings,Harbourville,Harbourville,1,155858.20,1749136.32,both_present
2024,Kings,Kingsport,Kingsport,1,,,both_blank
2024,Kings,Other,Other (Kings),0,1202886.00,1196962.00,both_present
2024,Kings,Pereaux,Pereaux,1,,,both_blank
2024,Kings,Scots Bay,Scots Bay,1,,,both_blank
2024,Lunenburg,Aspotogan,Aspotogan,1,,,both_blank
2024,Lunenburg,Bayport,Bayport,1,,,both_blank
2024,Lunenburg,Big Tancook Island,Big Tancook Island,1,,,both_blank
2024,Lunenburg,Black Harbour,Black Harbour,1,,,both_blank
2024,Lunenburg,Blandford,Blandford,1,540616.80,5953460.88,both_present
2024,Lunenburg,Bush Island,Bush Island,1,298213.00,3421885.40,both_present
2024,Lunenburg,Chester Basin,Chester Basin,1,,,both_blank
2024,Lunenburg,Feltzen South,Feltzen South,1,,,both_blank
2024,Lunenburg,Fox Point,Fox Point,1,,,both_blank
2024,Lunenburg,Kings Bay,Kings Bay,1,,,both_blank
2024,Lunenburg,Kraut Point,Kraut Point,1,,,both_blank
2024,Lunenburg,Little Harbour,Little Harbour (Lunenburg),1,,,both_blank
2024,Lunenburg,Lunenburg,Lunenburg,1,329221.00,3939459.75,both_present
2024,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2024,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2024,Lunenburg,Mahone Bay,Mahone Bay,1,,,both_blank
2024,Lunenburg,Mill Cove,Mill Cove,1,,,both_blank
2024,Lunenburg,Northwest Cove,Northwest Cove,1,,,both_blank
2024,Lunenburg,Other,Other (Lunenburg),0,1148013.00,8904613.70,both_present
2024,Lunenburg,Riverport,Riverport,1,226242.00,747329.51,both_present
2024,Lunenburg,Saw Pit,Saw Pit,1,,,both_blank
2024,Lunenburg,Voglers Cove West,Voglers Cove West,1,,,both_blank
2024,Lunenburg,Western Shore,Western Shore,1,,,both_blank
2024,Pictou,Baileys Brook,Baileys Brook,1,,,both_blank
2024,Pictou,Big Island,Big Island,1,,,both_blank
2024,Pictou,Cape John,Cape John,1,,,both_blank
2024,Pictou,Caribou,Caribou,1,838140.00,3761391.46,both_present
2024,Pictou,Caribou Ferry,Caribou Ferry,1,,,both_blank
2024,Pictou,Chance Harbour,Chance Harbour,1,,,both_blank
2024,Pictou,Little Harbour,Little Harbour (Pictou),1,,,both_blank
2024,Pictou,Merigomish,Merigomish,1,,,both_blank
2024,Pictou,Other,Other (Pictou),0,3538740.50,10219436.89,both_present
2024,Pictou,Pictou Island,Pictou Island,1,,,both_blank
2024,Pictou,Pictou Landing,Pictou Landing,1,,,both_blank
2024,Pictou,Skinners Cove,Skinners Cove,1,,,both_blank
2024,Pictou,Toney River,Toney River,1,,,both_blank
2024,Queens,Brooklyn Fisherman's Wharf,Brooklyn Fisherman's Wharf,1,1307862.40,987489.16,both_present
2024,Queens,East Side Port L'Hebert,East Side Port L'Hebert,1,504502.00,5950997.70,both_present
2024,Queens,Hunts Point,Hunts Point,1,,,both_blank
2024,Queens,Moose Harbour,Moose Harbour,1,108132.00,1249488.37,both_present
2024,Queens,Other,Other (Queens),0,4542755.00,31442981.55,both_present
2024,Queens,Port Medway,Port Medway,1,153074.42,2998202.28,both_present
2024,Queens,Port Mouton,Port Mouton,1,8093431.11,19803176.62,both_present
2024,Queens,South West Port Mouton,South West Port Mouton,1,,,both_blank
2024,Queens,St. Catherines River,St. Catherines River,1,,,both_blank
2024,Queens,Volgers Cove,Volgers Cove,1,,,both_blank
2024,Queens,West Berlin,West Berlin,1,,,both_blank
2024,Richmond,Arichat,Arichat,1,2251510.80,14190971.15,both_present
2024,Richmond,Arrow Point,Arrow Point,1,,,both_blank
2024,Richmond,Chapel Cove,Chapel Cove,1,,,both_blank
2024,Richmond,D'escousse,D'escousse,1,,,both_blank
2024,Richmond,Fourchu,Fourchu,1,,,both_blank
2024,Richmond,Janvrin Harbour,Janvrin Harbour,1,,,both_blank
2024,Richmond,L'Archeveque,L'Archeveque,1,,,both_blank
2024,Richmond,Other,Other (Richmond),0,,,both_blank
2024,Richmond,Poirierville,Poirierville,1,,,both_blank
2024,Richmond,River Bourgeois,River Bourgeois,1,,,both_blank
2024,Shelburne,Allendale,Allendale,1,,,both_blank
2024,Shelburne,Bear Point,Bear Point,1,,,both_blank
2024,Shelburne,Cape Negro,Cape Negro,1,,,both_blank
2024,Shelburne,Clark's Harbour,Clark's Harbour,1,4146488.50,46081629.69,both_present
2024,Shelburne,Cripple Creek,Cripple Creek,1,579156.00,6701200.74,both_present
2024,Shelburne,Forbes Point,Forbes Point,1,,,both_blank
2024,Shelburne,Gunning Cove,Gunning Cove,1,2437276.64,9073262.20,both_present
2024,Shelburne,Ingomar,Ingomar,1,2704304.66,20906994.88,both_present
2024,Shelburne,Jones Harbour,Jones Harbour,1,338708.00,4016040.54,both_present
2024,Shelburne,Little Harbour,Little Harbour (Shelburne),1,435872.89,2702280.89,both_present
2024,Shelburne,Lockeport,Lockeport,1,2089882.25,17064414.13,both_present
2024,Shelburne,Lower Jordan Bay,Lower Jordan Bay,1,310193.86,3293713.91,both_present
2024,Shelburne,Lower Sandy Point,Lower Sandy Point,1,463891.00,6417005.06,both_present
2024,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,5397716.77,12112756.89,both_present
2024,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,3849407.00,36511993.84,both_present
2024,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,,,both_blank
2024,Shelburne,Newellton,Newellton,1,1653728.96,13320840.07,both_present
2024,Shelburne,Osborne Harbour,Osborne Harbour,1,,,both_blank
2024,Shelburne,Other,Other (Shelburne),0,4155846.11,23578103.02,both_present
2024,Shelburne,Port La Tour,Port La Tour,1,4033675.06,17221524.80,both_present
2024,Shelburne,Seal Island,Seal Island,1,,,both_blank
2024,Shelburne,Seal Island,Seal Island,1,,,both_blank
2024,Shelburne,Seal Point,Seal Point,1,782816.00,8003199.95,both_present
2024,Shelburne,Shag Harbour,Shag Harbour,1,3047030.83,12237787.88,both_present
2024,Shelburne,Shag Harbour,Shag Harbour,1,,,both_blank
2024,Shelburne,Shelburne,Shelburne,1,185338.00,2203636.45,both_present
2024,Shelburne,Smithsville,Smithsville,1,,,both_blank
2024,Shelburne,South Side,South Side,1,601365.00,6461582.56,both_present
2024,Shelburne,Stoney Island,Stoney Island,1,845074.00,9580133.09,both_present
2024,Shelburne,Swims Point,Swims Point,1,2705927.32,1799839.26,both_present
2024,Shelburne,Townsends Harbour,Townsends Harbour,1,,,both_blank
2024,Shelburne,Upper Port La Tour,Upper Port La Tour,1,,,both_blank
2024,Shelburne,West Green Harbour,West Green Harbour,1,260984.00,2970133.00,both_present
2024,Shelburne,West Head,West Head,1,3715456.88,31371962.62,both_present
2024,Victoria,Bay St. Lawrence,Bay St. Lawrence,1,,,both_blank
2024,Victoria,Big Bras D'or,Big Bras D'or,1,,,both_blank
2024,Victoria,Dingwall,Dingwall,1,676257.00,4571516.92,both_present
2024,Victoria,Englishtown,Englishtown,1,,,both_blank
2024,Victoria,Ingonish,Ingonish,1,,,both_blank
2024,Victoria,Ingonish Beach,Ingonish Beach,1,,,both_blank
2024,Victoria,Ingonish Ferry,Ingonish Ferry,1,,,both_blank
2024,Victoria,Iona,Iona,1,,,both_blank
2024,Victoria,Little River,Little River (Victoria),1,,,both_blank
2024,Victoria,Neils Harbour,Neils Harbour,1,,,both_blank
2024,Victoria,New Campbellton,New Campbellton,1,,,both_blank
2024,Victoria,New Haven,New Haven,1,,,both_blank
2024,Victoria,Nyanza,Nyanza,1,,,both_blank
2024,Victoria,Other,Other (Victoria),0,,,both_blank
2024,Victoria,Smelt Book,Smelt Book,1,,,both_blank
2024,Victoria,White Point,White Point,1,,,both_blank
2024,Victoria,Wreck Cove,Wreck Cove,1,,,both_blank
2024,Yarmouth,Abbotts Harbour,Abbotts Harbour,1,472300.00,5596936.50,both_present
2024,Yarmouth,Abrams River,Abrams River,1,,,both_blank
2024,Yarmouth,Camp Cove,Camp Cove,1,3787998.31,25670746.03,both_present
2024,Yarmouth,Chebogue,Chebogue,1,1229067.05,1454480.31,both_present
2024,Yarmouth,Chegoggin,Chegoggin,1,260177.50,2004003.32,both_present
2024,Yarmouth,Chegoggin Point,Chegoggin Point,1,,,both_blank
2024,Yarmouth,Dennis Point,Dennis Point,1,34025404.75,81187479.49,both_present
2024,Yarmouth,Glenwood,Glenwood,1,,,both_blank
2024,Yarmouth,Hubbards Point,Hubbards Point,1,,,both_blank
2024,Yarmouth,Ledge Harbour,Ledge Harbour,1,,,both_blank
2024,Yarmouth,Little River Harbour,Little River Harbour,1,4591976.13,17531088.48,both_present
2024,Yarmouth,Lower East Pubnico,Lower East Pubnico,1,11500160.42,47479626.18,both_present
2024,Yarmouth,Lower Wedgeport Tuna Wharf,Lower Wedgeport Tuna Wharf,1,,,both_blank
2024,Yarmouth,Morris Island,Morris Island,1,,,both_blank
2024,Yarmouth,Other,Other (Yarmouth),0,11243227.87,11198418.20,both_present
2024,Yarmouth,Pinkneys Point,Pinkneys Point,1,3892131.83,14741378.57,both_present
2024,Yarmouth,Plymouth,Plymouth,1,,,both_blank
2024,Yarmouth,Port Maitland,Port Maitland,1,,,both_blank
2024,Yarmouth,Rocco Point,Rocco Point,1,,,both_blank
2024,Yarmouth,Sanford,Sanford,1,,,both_blank
2024,Yarmouth,Sluice Point,Sluice Point,1,,,both_blank
2024,Yarmouth,Surettes Island,Surettes Island,1,,,both_blank
2024,Yarmouth,Wedge Point,Wedge Point,1,6223819.41,23053163.51,both_present
2024,Yarmouth,Yarmouth Bar,Yarmouth Bar,1,7169125.94,34666454.01,both_present
