busstopid,stopnumber,location,accessible,status,has_shelter,lat,lon
BS3162,2036,Old Sackville Rd After Twelve Mile House Ln (2036),1,INS,0,44.753148,-63.666343
BS3163,2053,Old Sackville Rd Before Sackville Dr (2053),0,INS,0,44.75288,-63.66584
BS3164,2037,Old Sackville Rd Before Lynn Ct (2037),1,INS,0,44.753986,-63.670528
BS3165,2038,Old Sackville Rd At Civic 167 (2038),0,INS,0,44.75505,-63.673269
BS3166,2039,Old Sackville Rd After Walker Service Rd (2039),0,INS,0,44.758154,-63.680491
BS3167,2040,Old Sackville Rd Before Hallmark Ave (2040),0,INS,0,44.760453,-63.68188
BS3168,2041,Old Sackville Rd After Madeline Ave (2041),0,INS,0,44.762861,-63.683734
BS3169,2042,Old Sackville Rd After Sackville Cross Rd (2042),0,INS,0,44.763726,-63.688473
BS3170,2043,Old Sackville Rd Before Walker Ave (2043),0,INS,0,44.765694,-63.690426
BS3171,2044,Walker Ave At Civic 130 (2044),0,INS,0,44.765356,-63.693509
BS3172,2045,Walker Ave At Civic 129 (2045),1,INS,0,44.765208,-63.693317
BS3173,2046,Old Sackville Rd Before Dresden Ct (2046),1,INS,0,44.764553,-63.68971
BS3174,2047,Old Sackville Rd After Sackville Cross Rd (2047),1,INS,0,44.763386,-63.687034
BS3175,2048,Old Sackville Rd Before Madeline Ave (2048),1,INS,0,44.762545,-63.683326
BS3176,2049,Old Sackville Rd After Hallmark Ave (2049),1,INS,0,44.760216,-63.681852
BS3177,2050,Old Sackville Rd After Walker Service Rd (2050),1,INS,0,44.757419,-63.68004
BS3178,2051,Old Sackville Rd At Civic 178 (2051),1,INS,0,44.755116,-63.674026
BS3179,2052,Old Sackville Rd Before Lynn Ct (2052),1,INS,0,44.754247,-63.671144
BS318,7337,Sackville Dr Before Riverside Dr (7337),1,INS,1,44.770191,-63.689693
BS3180,2182,Beaver Bank Rd At Civic 141 (2182),0,INS,0,44.786122,-63.692021
BS3181,2183,Beaver Bank Rd Before Stokil Dr (2183),0,INS,0,44.78973,-63.692344
BS3182,2123,Beaver Bank Rd before Kinsac Rd (2123),0,INS,0,44.849126,-63.685379
BS3183,2186,Beaver Bank Rd After Woodbine Dr (2186),0,INS,0,44.79814,-63.688742
BS3184,2185,Beaver Bank Rd Before Civic 178 (2185),1,INS,0,44.788765,-63.692323
BS3185,2184,Beaver Bank Rd At Civic 136 (2184),1,INS,0,44.786449,-63.691954
BS3186,2111,Millwood Dr Before Jackladder Dr (2111),1,INS,0,44.792451,-63.707723
BS3187,2112,Jackladder Dr Before Slicers Ln (2112),1,INS,0,44.794858,-63.70907
BS3188,2113,Jackladder Dr Opposite Gallery Cr (2113),1,INS,0,44.798014,-63.708949
BS3189,2114,Rossing Dr At Civic 270 (2114),1,INS,0,44.798385,-63.705755
BS319,7338,Sackville Dr After Twelve Mile House Ln (7338),1,INS,0,44.753716,-63.66537
BS3190,2115,Rossing Dr After Larrigan Dr (2115),1,INS,0,44.796363,-63.702763
BS3191,2116,Rossing Dr At Civic 72 (2116),1,INS,0,44.793934,-63.700553
BS3192,2117,Rossing Dr Before Millwood Dr (2117),1,INS,0,44.792909,-63.703809
BS3193,2118,Beaver Bank Cross Rd At Civic 222 (2118),1,INS,0,44.789399,-63.705189
BS3194,2119,Beaver Bank Cross Rd At Civic 190 (2119),1,INS,0,44.787675,-63.703289
BS3195,2120,Beaver Bank Cross Rd Before Loggen Rd (2120),0,INS,0,44.785327,-63.702461
BS3196,2121,Sackville Dr After Jubilee Ln (2121),1,INS,0,44.781722,-63.703942
BS3197,2054,Old Sackville Rd After Beaver Bank Conn (2054),0,INS,0,44.770558,-63.69839
BS3198,2055,Old Sackville Rd After Wynn Castle Dr (2055),0,INS,0,44.772903,-63.700573
BS3199,2056,Old Sackville Rd After Connolly Rd (2056),0,INS,0,44.774966,-63.702257
BS32,7303,Sackville Dr After Hillcrest Ave (7303),1,INS,1,44.756751,-63.667894
BS320,7339,Nordic Cr After Stokil Dr (7339),1,INS,1,44.784349,-63.679308
BS3200,2057,Old Sackville Rd After First St (2057),0,INS,0,44.77757,-63.705217
BS3201,2058,Old Sackville Rd At Civic 1055 (2058),0,INS,0,44.778546,-63.708466
BS3202,2059,Old Sackville Rd After Lucasville Rd (2059),1,INS,0,44.78164,-63.714961
BS3203,2060,Old Sackville Rd Before Melham Dr (2060),0,INS,0,44.783806,-63.715531
BS3204,2061,Crossfield Rg After Melham Dr (2061),0,INS,0,44.785393,-63.714866
BS3205,2062,Crossfield Rg Before Sackville Dr (2062),0,INS,0,44.787053,-63.713908
BS3206,2063,Sackville Dr Before Beaconsfield Way (2063),0,INS,0,44.788934,-63.714249
BS3207,2064,Beaconsfield Way After Sackville Dr (2064),1,INS,0,44.789698,-63.715963
BS3208,2065,Beaconsfield Way Before Darlington Dr (2065),1,INS,0,44.788164,-63.716834
BS3209,2066,Hanwell Dr After Darlington Dr (2066),0,INS,0,44.78949,-63.718894
BS321,7340,Nordic Cr Before Stokil Dr (7340),1,INS,0,44.784413,-63.67929
BS3210,2067,Hanwell Dr After Barnsley Ct (2067),0,INS,0,44.787431,-63.722486
BS3211,2068,Hanwell Dr Before Barnsley Ct (2068),1,INS,0,44.78751,-63.722177
BS3212,2069,Hanwell Dr Before Darlington Dr (2069),1,INS,0,44.789545,-63.718774
BS3213,2070,Darlington Dr Before Beaconsfield Way (2070),1,INS,0,44.788313,-63.717441
BS3214,2073,Crossfield Rg After Sackville Dr (2073),1,INS,0,44.787058,-63.714069
BS3215,2074,Crossfield Rg Before Melham Dr (2074),1,INS,0,44.785191,-63.714828
BS3216,2075,Old Sackville Rd After Melham Dr (2075),0,INS,0,44.783759,-63.715556
BS3217,2076,Old Sackville Rd After Lucasville Rd (2076),1,INS,0,44.780666,-63.713875
BS3218,2077,Old Sackville Rd At Civic 1048 (2077),1,INS,0,44.778466,-63.708241
BS3219,2078,Old Sackville Rd At Civic 984 (2078),1,INS,0,44.777461,-63.705087
BS322,7341,North St Before Robie St (7341),1,INS,0,44.65505,-63.59435
BS3220,2079,Old Sackville Rd Before Connolly Rd (2079),1,INS,0,44.775066,-63.702467
BS3221,2080,Old Sackville Rd Before Meadowlands Park Dr (2080),1,INS,0,44.773233,-63.700862
BS3222,2081,Old Sackville Rd After Peter Buckley Dr (2081),1,INS,0,44.770888,-63.698975
BS3223,2082,Commodore Dr After Eileen Stubbs Ave (2082),1,INS,0,44.700508,-63.578611
BS3224,2083,John Savage Ave After Commodore Dr (2083),1,INS,0,44.70324,-63.575046
BS3225,2084,John Savage Ave Before Garland Ave (2084),1,INS,0,44.705329,-63.575924
BS3226,2085,Garland Ave After John Savage Ave (2085),0,INS,0,44.70665,-63.577771
BS3227,2086,Garland Ave Opposite Civic 110 (2086),0,INS,0,44.706011,-63.580795
BS3228,2087,Garland Ave Before Wright Ave (2087),0,INS,0,44.707484,-63.582949
BS3229,2088,Williams Ave After Dorey Ave (2088),0,INS,0,44.710036,-63.583977
BS3230,2089,Williams Ave Before Frazee Ave (2089),0,INS,0,44.71239,-63.584956
BS3231,2090,Frazee Ave After Dorey Ave (2090),0,INS,0,44.714021,-63.581888
BS3232,2091,John Savage Ave After Frazee Ave (2091),0,INS,0,44.715497,-63.580079
BS3233,2107,Colford Ave After Akerley Blvd (2107),0,INS,0,44.717155,-63.587001
BS3234,2108,Colford Ave Before Gloria McCluskey Ave (2108),0,INS,0,44.719226,-63.589124
BS3235,2109,Gloria McCluskey Ave After Colford Ave (2109),0,INS,0,44.719939,-63.586599
BS3236,2110,Gloria McCluskey Ave Before Akerley Blvd (2110),0,INS,0,44.718123,-63.583192
BS3237,2092,John Savage Ave Before Frazee Ave (2092),0,INS,0,44.715501,-63.580163
BS3238,2093,Frazee Ave After John Savage Ave (2093),0,INS,0,44.713777,-63.582742
BS3239,2094,Williams Ave At Civic 46 (2094),0,INS,0,44.712551,-63.585113
BS3240,2095,Williams Ave Opposite Civic 109 (2095),0,INS,0,44.710185,-63.584157
BS3241,2096,Garland Ave After Wright Ave (2096),1,INS,0,44.707678,-63.583096
BS3242,2097,Garland Ave At Civic 110 (2097),1,INS,0,44.705934,-63.580918
BS3243,2098,Garland Ave Before John Savage Ave (2098),1,INS,0,44.706695,-63.577304
BS3244,2099,John Savage Ave After Garland Ave (2099),1,INS,0,44.705011,-63.5759
BS3245,2100,John Savage Ave Before Commodore Dr (2100),1,INS,0,44.70346,-63.575272
BS3246,2101,Commodore Dr Before Eileen Stubbs Ave (2101),1,INS,0,44.701351,-63.577093
BS3247,2102,Eileen Stubbs Ave After Commodore Dr (2102),0,INS,0,44.699191,-63.57901
BS3248,2103,Eileen Stubbs Ave After MacLean Ave (2103),1,INS,0,44.697136,-63.577646
BS3249,2104,Brownlow Ave After Eileen Stubbs Ave (2104),1,INS,0,44.695427,-63.576165
BS325,7344,North St Before Dublin St (7344),1,INS,0,44.650639,-63.600707
BS3250,2106,Brownlow Ave Before Commodore Dr (2106),1,INS,0,44.698425,-63.580436
BS3251,2156,Williams Lake Rd After Purcells Cove Rd (2156),0,INS,0,44.623155,-63.601714
BS3252,2157,Williams Lake Rd After Wyndrock Dr (2157),0,INS,0,44.620433,-63.604861
BS3253,2158,Williams Lake Rd Before Sagewood Ln (2158),0,INS,0,44.619798,-63.608088
BS3254,2159,Williams Lake Rd After Clovis Ave (2159),0,INS,0,44.617303,-63.611335
BS3255,2160,Pine Grove Dr At Civic 29 (2160),1,INS,0,44.61177,-63.614732
BS3256,2161,Pine Grove Dr Before Theakston Ave (2161),1,INS,0,44.61023,-63.612279
BS3257,2162,Theakston Ave Before Danforth Rd (2162),1,INS,0,44.612053,-63.608623
BS3258,2163,Alabaster Way After Drysdale Rd (2163),1,INS,0,44.610972,-63.605051
BS3259,2164,Alabaster Way After Quartz Dr (2164),1,INS,0,44.609221,-63.602814
BS326,7345,North St Before Dublin St (7345),1,INS,0,44.650209,-63.601193
BS3260,2165,Alabaster Way After Mica Cr (2165),1,INS,0,44.60723,-63.600079
BS3261,2166,Alabaster Way After Lier Rg (2166),1,INS,0,44.605752,-63.601751
BS3262,2167,Alabaster Way At Civic 391 (2167),1,INS,0,44.603314,-63.600375
BS3263,2168,Alabaster Way At Civic 475 (2168),1,INS,0,44.601915,-63.597803
BS3264,2169,Titanium Cr After Travertine Ct (2169),1,INS,0,44.604969,-63.599177
BS3265,2170,Alabaster Way Before Lier Rg (2170),1,INS,0,44.605639,-63.601804
BS3266,2171,Alabaster Way Before Mica Cr (2171),1,INS,0,44.607233,-63.600025
BS3267,2172,Alabaster Way Before Quartz Dr (2172),1,INS,0,44.609239,-63.602755
BS3268,2173,Alabaster Way Before Drysdale Rd (2173),1,INS,0,44.611101,-63.605278
BS3269,2174,Theakston Ave After Danforth Rd (2174),1,INS,0,44.612118,-63.608622
BS327,7346,North St After Gottingen St (7346),1,INS,0,44.657124,-63.591482
BS3270,2175,Pine Grove Dr After Theakston Way (2175),0,INS,0,44.610367,-63.612399
BS3271,2176,Pine Grove Dr At Civic 24 (2176),0,INS,0,44.611957,-63.61497
BS3272,2177,Williams Lake Rd After Herring Cove Rd (2177),1,INS,0,44.615911,-63.613157
BS3273,2178,Williams Lake Rd Before Lyons Ave (2178),0,INS,0,44.617146,-63.61158
BS3274,2179,Williams Lake Rd Before Rainforth Ave (2179),0,INS,0,44.619154,-63.609724
BS3275,2180,Williams Lake Rd After Birchview Dr (2180),0,INS,0,44.61995,-63.605968
BS3276,2181,Williams Lake Rd Before Purcells Cove Rd (2181),0,INS,0,44.621771,-63.602222
BS3277,2033,Starboard Dr After Peakview Way (2033),1,INS,0,44.699531,-63.685663
BS3278,2122,Mumford Rd Opposite Mumford Terminal Bay 4 (2122),1,INS,0,44.647974,-63.620072
BS3279,2034,Marketplace Dr After Bancroft Ln Bay 3 (2034),1,INS,1,44.698325,-63.607021
BS328,7347,North St Before Gottingen St (7347),1,INS,1,44.657053,-63.591402
BS3280,2105,Brownlow Ave Before MacLean Ave (2105),1,INS,0,44.695919,-63.579077
BS3281,2189,Titanium Cr Before Alabaster Way (2189),1,INS,0,44.604481,-63.60162
BS3283,6717,Washmill Lake Dr At Civic 303 (6717),1,INS,0,44.6481,-63.664411
BS329,7348,North St After Lorne Terr (7348),1,INS,1,44.65833,-63.590302
BS3295,2197,Hammonds Plains Rd Before Bedford Highway (2197),1,INS,0,44.715123,-63.678597
BS33,7304,Sackville Dr After Oakdale Dr (7304),1,INS,0,44.763125,-63.674733
BS330,7349,North St Before Agricola St (7349),1,INS,0,44.655166,-63.594164
BS331,7350,North St After Fuller Terr (7350),1,INS,0,44.65613,-63.59285
BS3314,2004,Booth St Before Scotsburn Ave (2004),1,INS,0,44.687215,-63.524901
BS3315,2188,Parkland Dr After Bethany Way (2188),1,INS,0,44.662187,-63.670583
BS3317,8698,Pratt and Whitney Dr At Civic 200 (8698),0,INS,0,44.861829,-63.543726
BS332,7351,North St Before Brunswick St (7351),1,INS,1,44.658173,-63.589658
BS3321,8054,Lamont Terrace Before Lemlair Row (8054),1,INS,1,44.698152,-63.567104
BS3326,2195,Southgate Dr Before Stockton Rg (2195),1,INS,0,44.705606,-63.679971
BS3327,2191,Southgate Dr At Civic 204 (2191),1,INS,0,44.707049,-63.674191
BS3328,2194,Southgate Dr Before Windstone Cl (2194),0,INS,0,44.70923,-63.67527
BS3329,2192,Southgate Dr Before Bedford Highway (2192),1,INS,0,44.710847,-63.672784
BS333,7352,North St Before Clifton St (7352),1,INS,0,44.65362,-63.596376
BS3330,2193,Southgate Dr After Bedford Highway (2193),0,INS,0,44.710821,-63.673296
BS3331,2190,Southgate Dr Before Ravines Dr (2190),1,INS,0,44.703502,-63.678905
BS3332,2196,Southgate Dr Before Windridge Ln (2196),1,INS,0,44.703551,-63.679084
BS3333,8693,Hwy 7 After Civic 2491 (8693),0,INS,0,44.72181,-63.410745
BS3335,2202,Bedford Hwy at Civic 656 (2202),1,INS,0,44.701376,-63.66126
BS334,7353,North St Before Clifton St (7353),1,INS,0,44.653841,-63.596121
BS335,7354,North St Before Maynard St (7354),1,INS,0,44.656103,-63.592758
BS3350,2227,Forest Hills Pky Before 2nd Flying Cloud Dr (2227),1,INS,0,44.679317,-63.49172
BS3351,2228,Forest Hills Pky Before Merrimac Dr (2228),1,INS,0,44.67619,-63.491715
BS3352,2229,Forest Hills Pky Before 1st Chameau Cr (2229),1,INS,0,44.678389,-63.491765
BS3354,2254,Flamingo Dr Before Oriole St (2254),1,INS,0,44.673338,-63.651935
BS336,7355,North St Before Oxford St (7355),1,INS,1,44.648964,-63.602873
BS337,8747,Beaver Bank Rd Before Pinehurst Way (8747),0,INS,0,44.838259,-63.679235
BS338,8748,Beaver Bank Rd Before Guptill Cl (8748),0,INS,0,44.835933,-63.680258
BS339,8749,Beaver Bank Rd After Meadow Dr (8749),1,INS,0,44.830372,-63.68092
BS34,7305,Sackville Dr After Sackville Cross Rd (7305),1,INS,0,44.76743,-63.684157
BS340,8750,Beaver Bank Rd After Danny Dr (8750),1,INS,0,44.824506,-63.680787
BS341,8751,Beaver Bank Rd Before Grove Ave (8751),1,INS,0,44.821858,-63.681203
BS342,8752,Beaver Bank Rd After Pinehaven Dr (8752),1,INS,0,44.817788,-63.684477
BS3422,2212,Glebe St Before Acadia St (2212),1,INS,0,44.671029,-63.609233
BS3423,2213,Kencrest Ave After Glebe St (2213),1,INS,1,44.672657,-63.609835
BS3424,2214,Kencrest Ave Opposite Newbery St (2214),1,INS,0,44.673446,-63.61337
BS3425,2211,Novalea Dr Before Glebe St (2211),1,INS,0,44.669753,-63.609406
BS3426,2215,Novalea Dr After Normandy Dr (2215),1,INS,0,44.669052,-63.60847
BS3427,2240,Main St After Montague Dr (2240),1,INS,0,44.697483,-63.494539
BS3428,2241,Main St Before Panavista Dr (2241),1,INS,0,44.695242,-63.497089
BS3429,2238,Main St After Panavista Dr (2238),1,INS,0,44.69548,-63.496627
BS343,8753,Beaver Bank Rd After Civic 632 (8753),0,INS,0,44.81335,-63.686209
BS3430,2239,Main St Before Hillsboro Dr (2239),1,INS,0,44.697469,-63.494275
BS3431,2233,Forest Hills Pky Before Main St (2233),1,INS,0,44.692882,-63.497528
BS3432,2230,Forest Hills Pky After Main St (2230),1,INS,0,44.692764,-63.497564
BS3433,2232,Forest Hills Pky Before 2nd Taranaki Dr (2232),1,INS,0,44.690054,-63.494226
BS3434,2231,Forest Hills Pky Before Flying Cloud Dr (2231),1,INS,0,44.690945,-63.495478
BS3435,2242,Flying Cloud Dr After Forest Hills Pky (2242),0,INS,0,44.690266,-63.495266
BS3436,2243,Flying Cloud Dr At Civic 268 (2243),0,INS,0,44.688204,-63.494822
BS3437,2255,Collins Grv After Regal Rd (2255),1,INS,0,44.671058,-63.511113
BS3438,2256,Collins Grv At Civic 70 (2256),0,INS,0,44.671456,-63.513532
BS3439,2257,Collins Grv Before Spring Ave (2257),1,INS,0,44.673849,-63.515366
BS344,8754,Beaver Bank Rd Opposite Majestic Ave (8754),0,INS,0,44.807561,-63.68823
BS3440,2258,Dorothea Dr After Spring Ave (2258),1,INS,0,44.675949,-63.51633
BS3441,2259,Dorothea Dr Before Donview Dr (2259),1,INS,0,44.67788,-63.514218
BS3442,2204,Dorothea Dr After Topsail Blvd (2204),1,INS,0,44.678422,-63.511442
BS3443,2260,Lucien Dr After Dorothea Dr (2260),1,INS,0,44.678377,-63.508477
BS3444,2261,Lucien Dr Before Whynette Pl (2261),1,INS,0,44.681018,-63.508838
BS3445,2262,Windward Ave After Lucien Dr (2262),1,INS,0,44.682034,-63.510711
BS3446,2263,Lea St Before Topsail Blvd (2263),0,INS,0,44.682031,-63.512405
BS3447,2264,Plaza Dr After Topsail Blvd (2264),1,INS,0,44.682677,-63.514892
BS3448,2265,Belle Vista Dr After Plaza Dr (2265) civic 30,1,INS,0,44.680712,-63.515711
BS3449,2266,Belle Vista Dr Before Spring Ave (2266),1,INS,0,44.678926,-63.517443
BS345,8755,Beaver Bank Rd After Welkin Dr (8755),1,INS,0,44.801664,-63.688276
BS3450,2267,Collins Grv After Spring Ave (2267),1,INS,0,44.673984,-63.515587
BS3451,2268,Collins Grv At Civic 83 (2268),1,INS,0,44.671897,-63.514399
BS3452,2269,Collins Grv Before Collins Grove Rg (2269),1,INS,0,44.671008,-63.511569
BS3453,2210,Old Sambro Rd After Schnare St (2210),1,INS,0,44.6177,-63.621707
BS3454,2207,Cowie Hill Rd After Peter Saulnier Dr (2207),1,INS,0,44.627164,-63.625324
BS3455,2206,Cowie Hill Rd Before Peter Saulnier Dr (2206),1,INS,0,44.627297,-63.625279
BS3456,2226,Cowie Hill Rd Before Civic 455 (2226),1,INS,0,44.624868,-63.623056
BS3457,2208,Cowie Hill Rd After Civic 455 (2208),1,INS,0,44.624756,-63.622986
BS3458,2209,Cowie Hill Rd Before Hadley Cr (2209),1,INS,0,44.6227,-63.622793
BS3459,2225,Cowie Hill Rd After Dunbrack St (2225),1,INS,0,44.622414,-63.623124
BS3460,2249,Albro Lake Rd After Sheridan St (2249),1,INS,0,44.682696,-63.580416
BS3461,2248,Albro Lake Rd before Slayter St (2248),1,INS,0,44.680022,-63.583378
BS3462,2251,Leaman Dr Before Ambercrest Pl (2251),1,INS,0,44.686678,-63.580108
BS3463,2252,Crystal Dr Before Farthington Pl (2252),1,INS,0,44.687303,-63.58191
BS3464,2253,Crystal Dr Before Pinecrest Dr (2253),1,INS,0,44.686309,-63.583807
BS3465,2199,Breeze Dr Before Pompano Ct (2199),1,INS,0,44.703175,-63.539523
BS3466,2198,Breeze Dr After Castleton Ct (2198),0,INS,0,44.704945,-63.541118
BS3467,2200,Columbo Dr After Civic 33 (2200),0,INS,0,44.704698,-63.543876
BS3468,2201,Appian Way Before Colonna Pl (2201),1,INS,0,44.702109,-63.540913
BS3469,2203,Charles Keating Dr After Waverley Rd (2203),0,INS,0,44.726434,-63.542435
BS347,8757,Beaver Bank Rd Before Millwood Dr (8757),0,INS,0,44.791347,-63.692324
BS3470,2216,Craigburn Dr Before Hazelnut Ct (2216),1,INS,0,44.725287,-63.545131
BS3471,2217,Craigburn Dr After Civic 278 (2217),1,INS,0,44.723643,-63.544304
BS3472,2220,Caldwell Rd Before Deyoung Dr (2220),1,INS,0,44.616752,-63.478149
BS3473,2219,Caldwell Rd Opposite Kaleigh Dr (2219),1,INS,0,44.614814,-63.475941
BS3474,2221,Hornes Rd At Civic 12 (2221),0,INS,0,44.618278,-63.481279
BS3475,2222,Hornes Rd At Civic 42 (2222),0,INS,0,44.616221,-63.483704
BS3476,2223,Hornes Rd At Civic 74 (2223),0,INS,0,44.61355,-63.486924
BS3477,2205,Astral Dr Before Grenadier Dr (2205),1,INS,0,44.65779,-63.483423
BS3478,2247,Sherwood St Before Shrewsbury Rd (2247),0,INS,0,44.648194,-63.481207
BS3479,2246,Sherwood St Before Woodbury Dr (2246),0,INS,0,44.647755,-63.478413
BS348,8758,Beaver Bank Rd At Civic 82 (8758),0,INS,0,44.784192,-63.692174
BS3480,2245,Sherwood St After Carlisle Dr (2245),0,INS,0,44.648143,-63.476258
BS3481,2244,Sherwood St After Astral Dr (2244),0,INS,0,44.649358,-63.474621
BS3486,2237,West Bedford Park and Ride Bay 4 (2237),1,INS,1,44.72325,-63.697893
BS3487,2234,West Bedford Park and Ride Bay 3 (2236),1,INS,1,44.723031,-63.697805
BS3488,2235,West Bedford Park and Ride Bay 2 (2235),1,INS,0,44.722813,-63.697836
BS3489,2236,West Bedford Park and Ride Bay 1 (2234),1,INS,0,44.722574,-63.69789
BS349,7197,Victoria Rd Before Garden Dr (7197),1,INS,0,44.674078,-63.575312
BS3493,2273,Barrington St After Hanover St (2273),1,INS,0,44.665853,-63.595903
BS3494,2274,Barrington St After Young St (2274),1,INS,1,44.665801,-63.595708
BS3495,2275,Sackville Dr At Civic 622 (2275),1,INS,0,44.768762,-63.687054
BS3496,2276,Hammonds Plains Rd at Civic 1948 (2276),0,INS,0,44.733877,-63.777726
BS3497,2277,Hammonds Plains Rd After Duck Rd (2277),0,INS,0,44.733931,-63.778324
BS35,7306,Sackville Dr After Sharon Dr (7306),1,INS,0,44.781612,-63.700792
BS350,9078,Hwy 7 Before William Porter Connector (9078),0,INS,0,44.744665,-63.286388
BS3501,7200,Forest Hills Pky after Circassion Dr (7200),1,INS,0,44.676145,-63.491869
BS3502,2299,Willett St After Frederick Ave (2299),1,INS,1,44.651273,-63.644229
BS3503,2278,Joseph Howe Dr Before Mumford Rd (2278),1,INS,0,44.649575,-63.630494
BS3505,2304,Summer St After Veterans Memorial Ln (2304),1,INS,1,44.645296,-63.585342
BS351,9079,Hwy 7 After William Porter Connector (9079),0,INS,0,44.74467,-63.285959
BS3513,2308,Oxford St Before Jubilee (2308),1,INS,0,44.641726,-63.598876
BS3514,2300,Kelly St After Halef Ct (2300),1,INS,0,44.633758,-63.629106
BS352,9080,Regency Park Dr After Lacewood Dr (9080),1,INS,0,44.657769,-63.669415
BS353,9081,Regency Park Dr After Solutions Dr (9081),1,INS,0,44.65597,-63.667827
BS3534,2302,Flamingo Dr After Dipper Cres (2302),1,INS,0,44.670501,-63.657883
BS3535,2303,Flamingo Dr After Dove St (2303),1,INS,0,44.67057,-63.652981
BS3536,2309,Larry Uteck Blvd Before Broad St (2309),1,INS,0,44.712073,-63.712418
BS3537,2310,Larry Uteck Blvd After Brookline Dr (2310),1,INS,0,44.711877,-63.712354
BS3538,2313,Susie Lake Cr Before Julius Blvd (2313),1,INS,1,44.649114,-63.685431
BS3539,2319,Susie Lake Cr After Julius Blvd (2319),1,INS,0,44.648855,-63.685379
BS354,9082,Regency Park Dr Before Greenpark Cl (9082),1,INS,0,44.655067,-63.665646
BS3540,2312,Susie Lake Cr Before Civic 420 (2312),1,INS,0,44.647662,-63.681791
BS3541,2320,Susie Lake Cr At Civic 300 (2320),1,INS,0,44.647397,-63.682017
BS3542,2321,Susie Lake Cr Before Hobsons Lake Dr (2321),1,INS,0,44.645617,-63.679356
BS3543,2311,Susie Lake Cr After Hobsons Lake Dr (2311),1,INS,0,44.645899,-63.679302
BS3545,2297,Hudson Way At Civic 10 (2297),1,INS,0,44.683636,-63.610125
BS3546,2282,Cutler Ave After Higney Ave (2282),1,INS,0,44.722293,-63.560513
BS3547,2294,Cutler Ave After Higney Ave (2294),1,INS,0,44.721824,-63.560466
BS3548,2295,Cutler Ave Before Jim Connors (2295),1,INS,0,44.718321,-63.559292
