object_id,fiscal_year,fiscal_year_start,nsbi_sector,nsbi_county,county_is_geographic,deal_type,account_name,place_name,postalcode,nsbi_financial_contribution,has_contribution,latitude,longitude,is_mappable,in_ns_bounds
1016,2019-2020,2019,Business Services,Halifax,1,EGP,Pisces Research Project Management Inc.,Halifax,B3K 2L9,9928.00,1,44.6679038,-63.6077782,1,1
1017,2019-2020,2019,Business Services,Halifax,1,EGP,Power HR Inc.,Halifax,B3K 1Y5,2750.00,1,44.6616219,-63.6014075,1,1
1018,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,SolutionInc. Ltd.,Halifax,B3K 1T2,10427.00,1,44.6577848,-63.5986848,1,1
1019,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,SolutionInc. Ltd.,Halifax,B3K 1T2,4700.00,1,44.6577848,-63.5986848,1,1
1020,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,SolutionInc. Ltd.,Halifax,B3K 1T2,2700.00,1,44.6577848,-63.5986848,1,1
1021,2019-2020,2019,Film Production,Halifax,1,EGP,Shut Up & Colour Pictures Inc.,Halifax,B3K 1S8,11793.00,1,44.6586433,-63.5978095,1,1
1022,2019-2020,2019,Film Production,Halifax,1,EGP,Shut Up & Colour Pictures Inc.,Halifax,B3K 1S8,2350.00,1,44.6586433,-63.5978095,1,1
1023,2019-2020,2019,Life Sciences,Halifax,1,EMGP,Spring Loaded Technology Incorporated,Halifax,B3K 1P5,25875.00,1,44.7036356,-63.5921981,1,1
1024,2019-2020,2019,Life Sciences,Halifax,1,EGP,Spring Loaded Technology Incorporated,Halifax,B3K 1P5,14925.00,1,44.7036356,-63.5921981,1,1
1025,2019-2020,2019,ICT (includes Digital Media),Halifax,1,PIVP,Kilo Communications Inc.,Halifax,B3K 1N1,25000.00,1,44.6537151,-63.5983984,1,1
1026,2019-2020,2019,Energy,Halifax,1,PIVP,Arolytics Inc.,Halifax,"B3K 1H7,",15000.00,1,43.6386507,-65.7209915,1,1
1027,2019-2020,2019,Energy,Halifax,1,PIVP,Arolytics Inc.,Halifax,"B3K 1H7,",25000.00,1,43.6386507,-65.7209915,1,1
1028,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Side Door Access Inc.,Halifax,B3K 1H1,9747.00,1,44.6524646,-63.5904482,1,1
1029,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Social Enterprise Institute CCC Ltd.,Halifax,B3K 1C5,14772.00,1,44.6528063,-63.5887489,1,1
1030,2019-2020,2019,Film Production,Halifax,1,EGP,Tell Tale Productions Inc.,Halifax,B3K 1B4,12504.00,1,44.6515435,-63.5870391,1,1
1031,2019-2020,2019,Agri-food,Halifax,1,PIVP,Hope Blooms Youth Social Entrepreneurial Ventures Inc.,Halifax,B3K 1B3,15000.00,1,44.652136,-63.5866307,1,1
1032,2019-2020,2019,Agri-food,Halifax,1,PIVP,Hope Blooms Youth Social Entrepreneurial Ventures Inc.,Halifax,B3K 1B3,25000.00,1,44.652136,-63.5866307,1,1
1033,2019-2020,2019,Agri-food,Halifax,1,EGP,Hope Blooms Youth Social Entrepreneurial Ventures Inc.,Halifax,B3K 1B3,3719.00,1,44.652136,-63.5866307,1,1
1034,2019-2020,2019,Film Production,Halifax,1,EGP,Immersive Cinema Inc.,Halifax,B3K 0G9,11925.00,1,44.6594443,-63.6033403,1,1
1035,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Kinduct Technologies Inc.,Halifax,B3J3R7,12657.00,1,44.6526567,-63.5767589,1,1
1036,2019-2020,2019,Life Sciences,Halifax,1,SBDP,Motryx Inc.,Halifax,B3J3K5,11250.00,1,44.6444057,-63.5741156,1,1
1037,2019-2020,2019,Life Sciences,Halifax,1,EGP,Motryx Inc.,Halifax,B3J3K5,14348.00,1,44.6444057,-63.5741156,1,1
1038,2019-2020,2019,Life Sciences,Halifax,1,EGP,Motryx Inc.,Halifax,B3J3K5,1175.00,1,44.6444057,-63.5741156,1,1
1039,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Fundmetric Incorporated,Halifax,B3J3K3,15000.00,1,44.643325,-63.5804999,1,1
1040,2019-2020,2019,Film Production,Halifax,1,EGP,Pictou Twist Pictures Inc.,Halifax,B3J1J7,7950.00,1,44.6448856,-63.5762418,1,1
1041,2019-2020,2019,Film Production,Halifax,1,EGP,Pictou Twist Pictures Inc.,Halifax,B3J1J7,6300.00,1,44.6448856,-63.5762418,1,1
1042,2019-2020,2019,Business Services,Halifax,1,EGP,Recognize Your Potential by Floria,Halifax,B3J 3Z4,400.00,1,44.6442996,-63.5715127,1,1
1043,2019-2020,2019,Business Services,Halifax,1,EGP,Kula Partners Inc.,Halifax,B3J 3X8,2277.00,1,44.6472951,-63.5788837,1,1
1044,2019-2020,2019,Business Services,Halifax,1,EGP,Kula Partners Inc.,Halifax,B3J 3X8,1665.00,1,44.6472951,-63.5788837,1,1
1045,2019-2020,2019,ICT (includes Digital Media),Halifax,1,PIVP,Current Studios Inc.,Halifax,B3J 3X8,15000.00,1,44.6472951,-63.5788837,1,1
1046,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Current Studios Inc.,Halifax,B3J 3X8,14950.00,1,44.6472951,-63.5788837,1,1
1047,2019-2020,2019,ICT (includes Digital Media),Halifax,1,SBDP,B4Checkin Limited,Halifax,B3J 3S9,14568.00,1,44.6591168,-63.5999114,1,1
1048,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,B4Checkin Limited,Halifax,B3J 3S9,16535.00,1,44.6591168,-63.5999114,1,1
1049,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,B4Checkin Limited,Halifax,B3J 3S9,13330.00,1,44.6591168,-63.5999114,1,1
1050,2019-2020,2019,Advanced Manufacturing,Halifax,1,EGP,SURU Inc.,Halifax,B3J 3R7,4329.00,1,44.6611613,-63.5448726,1,1
1051,2019-2020,2019,Agri-food,Halifax,1,PIVP,Orchestra Farms Entoculture Inc.,Halifax,B3J 3R7,15000.00,1,44.6526567,-63.5767589,1,1
1052,2019-2020,2019,ICT (includes Digital Media),Halifax,1,PMA,FarrPoint Inc.,Halifax,B3J 3R7,0.00,1,44.652724,-63.5763108,1,1
1053,2019-2020,2019,ICT (includes Digital Media),Halifax,1,SBDP,Cribcut,Halifax,B3J 3R7,12718.00,1,44.6526387,-63.576713,1,1
1054,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Cribcut,Halifax,B3J 3R7,6450.00,1,44.6526387,-63.576713,1,1
1055,2019-2020,2019,Film Production,Halifax,1,EGP,IOM Media Ventures NS Inc.,Halifax,B3J 3R4,6600.00,1,44.6428374,-63.5808698,1,1
1056,2019-2020,2019,Film Production,Halifax,1,EGP,IOM Media Ventures NS Inc.,Halifax,B3J 3R4,5640.00,1,44.6428374,-63.5808698,1,1
1057,2019-2020,2019,Fish & Seafood Processing,Halifax,1,EGP,ITO Seafoods Ltd.,Halifax,B3J 3R3,7267.00,1,44.6426744,-63.5713427,1,1
1058,2019-2020,2019,Fish & Seafood Processing,Halifax,1,EGP,ITO Seafoods Ltd.,Halifax,B3J 3R3,6100.00,1,44.6426744,-63.5713427,1,1
1059,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Copernicus Labs Inc.,Halifax,B3J 3P1,10415.00,1,44.6420969,-63.5727756,1,1
1060,2019-2020,2019,Business Services,Halifax,1,EGP,Cartenav Solutions Inc.,Halifax,B3J 3N2,15000.00,1,44.6489369,-63.5767589,1,1
1061,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Mkit North America Inc.,Halifax,B3J 3N2,11397.00,1,44.6443343,-63.5740291,1,1
1062,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Mkit North America Inc.,Halifax,B3J 3N2,3525.00,1,44.6443343,-63.5740291,1,1
1063,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,OARO,Halifax,B3J 3N2,10269.00,1,44.6517896,-63.5763881,1,1
1064,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,OARO,Halifax,B3J 3N2,4945.00,1,44.6517896,-63.5763881,1,1
1065,2019-2020,2019,Finance & Insurance,Halifax,1,Payroll Rebate,The Bank of N.T. Butterfield & Son Limited*,Halifax,B3J 3M8,557779.00,1,44.6472847,-63.5745851,1,1
1066,2019-2020,2019,ICT (includes Digital Media),Halifax,1,SBDP,En Point Inc.,Halifax,B3J 3M8,20025.00,1,44.6472847,-63.5745851,1,1
1067,2019-2020,2019,ICT (includes Digital Media),Halifax,1,SBDP,MindSea Development Incorporated,Halifax,B3J 3M8,10000.00,1,44.6472847,-63.5745851,1,1
1068,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,MindSea Development Incorporated,Halifax,B3J 3M8,2065.00,1,44.6472847,-63.5745851,1,1
1069,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,MindSea Development Incorporated,Halifax,B3J 3M8,750.00,1,44.6472847,-63.5745851,1,1
1070,2019-2020,2019,Engineering & Professional,Halifax,1,EGP,EcoPilot Canada Inc.,Halifax,B3J 3L7,6767.00,1,44.6502452,-63.5776707,1,1
1071,2019-2020,2019,ICT (includes Digital Media),Halifax,1,Payroll Rebate,Jonas Software Solutions Inc.,Halifax,B3J 3K9,1817200.00,1,44.6517896,-63.5763881,1,1
1072,2019-2020,2019,ICT (includes Digital Media),Halifax,1,PMA,Binogi Studios Ltd.,Halifax,B3J 3K5,0.00,1,44.6444057,-63.5741156,1,1
1073,2019-2020,2019,ICT (includes Digital Media),Halifax,1,SBDP,Swept Technologies Inc.,Halifax,B3J 3K5,15000.00,1,44.6384903,-63.577593,1,1
1074,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,B-Line Analytics,Halifax,B3J 3K5,11950.00,1,44.6384903,-63.577593,1,1
1075,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,B-Line Analytics,Halifax,B3J 3K5,1880.00,1,44.6384903,-63.577593,1,1
1076,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Dugo Systems Inc.,Halifax,B3J 3K5,6650.00,1,44.6384903,-63.577593,1,1
1077,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Harbr Inc.,Halifax,B3J 3K5,6573.00,1,44.6384903,-63.577593,1,1
1078,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,SalesRight Technologies Inc.,Halifax,B3J 3K5,2574.00,1,44.6384903,-63.577593,1,1
1079,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Swell Advantage Ltd.,Halifax,B3J 3K5,7300.00,1,44.6384903,-63.577593,1,1
1080,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,USP-LAB N.A. Ltd.,Halifax,B3J 3K5,11080.00,1,44.6384903,-63.577593,1,1
1081,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,USP-LAB N.A. Ltd.,Halifax,B3J 3K5,7582.00,1,44.6384903,-63.577593,1,1
1082,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,USP-LAB N.A. Ltd.,Halifax,B3J 3K5,2235.00,1,44.6384903,-63.577593,1,1
1083,2019-2020,2019,Life Sciences,Halifax,1,SBDP,Gibli Innovations Inc. (Gibli Tech Incorporated),Halifax,B3J 3K5,6000.00,1,44.6384903,-63.577593,1,1
1084,2019-2020,2019,Life Sciences,Halifax,1,EGP,Gibli Innovations Inc. (Gibli Tech Incorporated),Halifax,B3J 3K5,7302.00,1,44.6384903,-63.577593,1,1
1085,2019-2020,2019,Life Sciences,Halifax,1,EGP,Gibli Innovations Inc. (Gibli Tech Incorporated),Halifax,B3J 3K5,1525.00,1,44.6384903,-63.577593,1,1
1086,2019-2020,2019,Business Services,Halifax,1,EGP,CacheFlo Inc.,Halifax,B3J 3J8,4526.00,1,44.6493346,-63.5806953,1,1
1087,2019-2020,2019,Business Services,Halifax,1,EGP,CacheFlo Inc.,Halifax,B3J 3J8,4039.00,1,44.6493346,-63.5806953,1,1
1088,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Cloudkettle Inc.,Halifax,B3J 3J8,14985.00,1,44.6493346,-63.5806953,1,1
1089,2019-2020,2019,Transportation & Logistics,Halifax,1,EGP,Breton Air,Halifax,B3J 3C7,10225.00,1,44.646249,-63.57826,1,1
1090,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Trip Ninja Inc.,Halifax,B3J 2V1,9095.00,1,44.6443314,-63.5740143,1,1
1091,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Trip Ninja Inc.,Halifax,B3J 2V1,6553.00,1,44.6443314,-63.5740143,1,1
1092,2019-2020,2019,ICT (includes Digital Media),Halifax,1,PMA,Jam Filled Entertainment (Halifax) Inc.,Halifax,B3J 2T9,0.00,1,44.6472847,-63.5723964,1,1
1093,2019-2020,2019,Energy,Halifax,1,EGP,CBCL Limited,Halifax,B3J 2R7,14907.00,1,44.6444057,-63.5719269,1,1
1094,2019-2020,2019,Energy,Halifax,1,EGP,Fourth State Energy Incorporated,Halifax,B3J 2L4,14999.00,1,44.6456242,-63.5888016,1,1
1095,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Beyond Ventures Group Business & Trade Development Inc.,Halifax,B3J 2L4,2471.00,1,44.6473552,-63.5745259,1,1
1096,2019-2020,2019,Agri-food,Halifax,1,SBDP,Cove Kombucha,Halifax,B3J 2J9,10000.00,1,44.640739,-63.5788147,1,1
1097,2019-2020,2019,Agri-food,Halifax,1,SBDP,Cove Kombucha,Halifax,B3J 2J9,15000.00,1,44.640739,-63.5788147,1,1
1098,2019-2020,2019,Agri-food,Halifax,1,EGP,Cove Kombucha,Halifax,B3J 2J9,12650.00,1,44.640739,-63.5788147,1,1
1099,2019-2020,2019,Agri-food,Halifax,1,EGP,Cove Kombucha,Halifax,B3J 2J9,10300.00,1,44.640739,-63.5788147,1,1
1100,2019-2020,2019,Agri-food,Halifax,1,EGP,Cove Kombucha,Halifax,B3J 2J9,8750.00,1,44.640739,-63.5788147,1,1
1101,2019-2020,2019,Agri-food,Halifax,1,EGP,2 Crows Brewing Ltd.,Halifax,B3J 2G7,7847.00,1,44.649938,-63.5786607,1,1
1102,2019-2020,2019,Agri-food,Halifax,1,EGP,2 Crows Brewing Ltd.,Halifax,B3J 2G7,3455.00,1,44.649938,-63.5786607,1,1
1103,2019-2020,2019,Agri-food,Halifax,1,EGP,2 Crows Brewing Ltd.,Halifax,B3J 2G7,2024.00,1,44.649938,-63.5786607,1,1
1104,2019-2020,2019,Agri-food,Halifax,1,EGP,Fundy Drinks Ltd.,Halifax,B3J 2G7,14475.00,1,44.6493384,-63.5806953,1,1
1105,2019-2020,2019,Agri-food,Halifax,1,EGP,Fundy Drinks Ltd.,Halifax,B3J 2G7,7330.00,1,44.6493384,-63.5806953,1,1
1106,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Able Sense Media Limited,Halifax,B3J 2G1,2885.00,1,44.6441797,-63.6042663,1,1
1107,2019-2020,2019,Life Sciences,Halifax,1,EGP,DGI Clinical Inc.,Halifax,B3J 2E3,14988.00,1,44.6471031,-63.5785129,1,1
1108,2019-2020,2019,Business Services,Halifax,1,Payroll Rebate,Verb Interactive Inc.,Halifax,B3J 2A2,1458000.00,1,44.646564,-63.5739155,1,1
1109,2019-2020,2019,Business Services,Halifax,1,EGP,Verb Interactive Inc.,Halifax,B3J 2A2,13952.00,1,44.646564,-63.5739155,1,1
1110,2019-2020,2019,ICT (includes Digital Media),Halifax,1,Pitch Prep,PitchPerfect Software Inc. operating as Proposify,Halifax,B3J 2A2,15000.00,1,44.65011,-63.573835,1,1
1111,2019-2020,2019,ICT (includes Digital Media),Halifax,1,SBDP,PitchPerfect Software Inc. operating as Proposify,Halifax,B3J 2A2,15000.00,1,44.65011,-63.573835,1,1
1112,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,PitchPerfect Software Inc. operating as Proposify,Halifax,B3J 2A2,25000.00,1,44.65011,-63.573835,1,1
1113,2019-2020,2019,Agri-food,Halifax,1,EGP,Bandha Nutrition Products,Halifax,B3J 1Z2,2262.00,1,44.6538988,-63.6084781,1,1
1114,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Momentum IT Group,Halifax,B3J 1Y2,13666.00,1,44.6411967,-63.5708162,1,1
1115,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Momentum IT Group,Halifax,B3J 1Y2,1092.00,1,44.6411967,-63.5708162,1,1
1116,2019-2020,2019,Advanced Manufacturing,Halifax,1,SBDP,Skinfix Inc.,Halifax,B3J 1R9,10690.00,1,44.6443104,-63.572485,1,1
1117,2019-2020,2019,Advanced Manufacturing,Halifax,1,SBDP,Skinfix Inc.,Halifax,B3J 1R9,4310.00,1,44.6443104,-63.572485,1,1
1118,2019-2020,2019,Advanced Manufacturing,Halifax,1,EGP,Skinfix Inc.,Halifax,B3J 1R9,11050.00,1,44.6443104,-63.572485,1,1
1119,2019-2020,2019,Advanced Manufacturing,Halifax,1,EGP,Skinfix Inc.,Halifax,B3J 1R9,7792.00,1,44.6443104,-63.572485,1,1
1120,2019-2020,2019,Business Services,Halifax,1,EGP,For You Newcomer Counselling Agency Inc.,Halifax,B3J 1P3,9900.00,1,44.6494021,-63.5783023,1,1
1121,2019-2020,2019,Film Production,Halifax,1,EGP,Topsail Productions Ltd.,Halifax,B3J 1J7,4960.00,1,44.6448856,-63.5762418,1,1
1122,2019-2020,2019,Film Production,Halifax,1,EGP,Topsail Productions Ltd.,Halifax,B3J 1J7,1650.00,1,44.6448856,-63.5762418,1,1
1123,2019-2020,2019,Business Services,Halifax,1,SBDP,Venture 2 Impact Inc.,Halifax,B3J 1J3,15000.00,1,44.6438965,-63.5802656,1,1
1124,2019-2020,2019,Business Services,Halifax,1,SBDP,Venture 2 Impact Inc.,Halifax,B3J 1J3,15000.00,1,44.6438965,-63.5802656,1,1
1125,2019-2020,2019,Business Services,Halifax,1,EGP,Venture 2 Impact Inc.,Halifax,B3J 1J3,4300.00,1,44.6438965,-63.5802656,1,1
1126,2019-2020,2019,Business Services,Halifax,1,EGP,Venture 2 Impact Inc.,Halifax,B3J 1J3,3255.00,1,44.6438965,-63.5802656,1,1
1127,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,MagicLamp Software Solutions Inc.,Halifax,B3J 1H6,13508.00,1,44.6423287,-63.5809804,1,1
1128,2019-2020,2019,Aerospace & Defence,Halifax,1,EGP,Nova Crystals Ltd.,Halifax,B3J 1B6,15000.00,1,44.6414662,-63.5731209,1,1
1129,2019-2020,2019,ICT (includes Digital Media),Halifax,1,SBDP,Novalte,Halifax,B3J 1B6,8568.00,1,44.6420986,-63.5762294,1,1
1130,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Novalte,Halifax,B3J 1B6,3414.00,1,44.6420986,-63.5762294,1,1
1131,2019-2020,2019,MedTech,Halifax,1,PMA,Novalte Inc.,Halifax,B3J 1B6,0.00,1,44.6420986,-63.5762294,1,1
1132,2019-2020,2019,Finance & Insurance,Halifax,1,Payroll Rebate,"AXIS SpecialtyÂ Canada Services, ULC",Halifax,B3J 0E8,3610000.00,1,44.6517528,-63.5764247,1,1
1133,2019-2020,2019,Life Sciences,Halifax,1,SBDP,Bend Beauty,Halifax,B3J 0C7,14841.00,1,44.6459668,-63.5757986,1,1
1134,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Swept Technologies Inc.,Halifax,B3J 0A7,7025.00,1,44.6384903,-63.577593,1,1
1135,2019-2020,2019,Life Sciences,Halifax,1,PIVP,KataPilla Ltd.,Halifax,B3H3A7,15000.00,1,44.6457795,-63.5885803,1,1
1136,2019-2020,2019,Life Sciences,Halifax,1,PIVP,KataPilla Ltd.,Halifax,B3H3A7,25000.00,1,44.6457795,-63.5885803,1,1
1137,2019-2020,2019,Life Sciences,Halifax,1,PIVP,Colorsmith Labs Inc.,Halifax,B3H0A8,25000.00,1,44.6398172,-63.5853159,1,1
1138,2019-2020,2019,Life Sciences,Halifax,1,EGP,Photodynamic Incorporated,Halifax,B3H0A8,11099.00,1,44.6397731,-63.5853309,1,1
1139,2019-2020,2019,Life Sciences,Halifax,1,EGP,Photodynamic Incorporated,Halifax,B3H0A8,9626.00,1,44.6397731,-63.5853309,1,1
1140,2019-2020,2019,ICT (includes Digital Media),Halifax,1,PIVP,NovaResp Technologies Inc.,Halifax,B3H 4R4,25000.00,1,44.6363774,-63.571482,1,1
1141,2019-2020,2019,Agri-food,Halifax,1,EGP,Garrison Brewing Company Limited,Halifax,B3H 4P7,725.00,1,44.6398115,-63.5685722,1,1
1142,2019-2020,2019,Life Sciences,Halifax,1,EGP,Beta Glucan Company of Canada Inc.,Halifax,B3H 4N3,3700.00,1,44.646189,-63.6328975,1,1
1143,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,TerraProForma (FORMERLY - Play the Field),Halifax,B3H 3W5,11575.00,1,44.646189,-63.6328975,1,1
1144,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Burcot Park Holdings Incorporated,Halifax,B3H 3R8,974.00,1,44.646189,-63.6328975,1,1
1145,2019-2020,2019,Business Services,Halifax,1,EGP,EcoAdvisors Inc.,Halifax,B3H 3K6,15000.00,1,44.646189,-63.6328975,1,1
1146,2019-2020,2019,Engineering & Professional,Halifax,1,EGP,Upswing Consulting Solutions,Halifax,B3H 2X1,2474.00,1,44.646189,-63.6328975,1,1
1147,2019-2020,2019,ICT (includes Digital Media),Halifax,1,PIVP,Tranquility Online Inc.,Halifax,B3H 2W7,25000.00,1,44.6395813,-63.5784014,1,1
1148,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Eli Technology,Halifax,B3H 2R9,14800.00,1,44.6829351,-63.6636939,1,1
1149,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Eli Technology,Halifax,B3H 2R9,4500.00,1,44.6829351,-63.6636939,1,1
1150,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Eli Technology,Halifax,B3H 2R9,3097.00,1,44.6829351,-63.6636939,1,1
1151,2019-2020,2019,Aerospace & Defence,Halifax,1,EGP,NewAE Technology Inc.,Halifax,B3H 2R8,7614.00,1,44.6368165,-63.5747968,1,1
1152,2019-2020,2019,Aerospace & Defence,Halifax,1,EGP,NewAE Technology Inc.,Halifax,B3H 2R8,7198.00,1,44.6368165,-63.5747968,1,1
1153,2019-2020,2019,Aerospace & Defence,Halifax,1,EGP,NewAE Technology Inc.,Halifax,B3H 2R8,6738.00,1,44.6368165,-63.5747968,1,1
1154,2019-2020,2019,Advanced Manufacturing,Halifax,1,SBDP,The 7 Virtues Beauty Inc.,Bedford,B3H 0B1,25000.00,1,44.7264584,-63.7378573,1,1
1155,2019-2020,2019,Life Sciences,Halifax,1,EGP,Adaptiiv Medical Technologies Inc.,Halifax,B3H 0A8,4680.00,1,44.6397731,-63.5853309,1,1
1156,2019-2020,2019,Life Sciences,Halifax,1,EGP,Adaptiiv Medical Technologies Inc.,Halifax,B3H 0A8,3325.00,1,44.6397731,-63.5853309,1,1
1157,2019-2020,2019,Life Sciences,Halifax,1,EGP,DeCell Technologies,Halifax,B3H 0A8,11694.00,1,44.6397731,-63.5853309,1,1
1158,2019-2020,2019,Life Sciences,Halifax,1,EGP,IR Scientific Inc.,Halifax,B3H 0A8,6350.00,1,44.6397731,-63.5853309,1,1
1159,2019-2020,2019,Life Sciences,Halifax,1,EGP,Solid State Pharma Inc.,Halifax,B3H 0A8,16500.00,1,44.6397731,-63.5853309,1,1
1160,2019-2020,2019,Fish & Seafood Processing,Halifax,1,EGP,Capital Seafood International Incorporated,Halifax,B3G 1M5,13500.00,1,44.610597,-63.497889,1,1
1161,2019-2020,2019,ICT (includes Digital Media),Halifax,1,EGP,Media Mechanics Inc.,Halifax,B3E 1J7,12000.00,1,44.7433327,-63.2972222,1,1
1162,2019-2020,2019,Business Services,Halifax,1,EGP,Strongest Families Institute,Halifax,B3C 4E6,13850.00,1,44.7603275,-63.6569753,1,1
1163,2019-2020,2019,Business Services,Halifax,1,EGP,Strongest Families Institute,Halifax,B3C 4E6,9305.00,1,44.7603275,-63.6569753,1,1
1164,2019-2020,2019,Business Services,Halifax,1,EGP,Strongest Families Institute,Halifax,B3C 4E6,9048.00,1,44.7603275,-63.6569753,1,1
1165,2019-2020,2019,Business Services,Halifax,1,SBDP,Canadian Residential Inspection Services Limited,Halifax,B3B1M4,2100.00,1,44.7092815,-63.5985514,1,1
1166,2019-2020,2019,Business Services,Halifax,1,PMA,Northview Consulting Ltd.,Halifax,B3B1M2,0.00,1,44.6551137,-63.6317861,1,1
1167,2019-2020,2019,Agri-food,Halifax,1,SBDP,Nature's Way of Canada Limited,Halifax,B3B0A6,25000.00,1,44.7079029,-63.5837634,1,1
1168,2019-2020,2019,Agri-food,Halifax,1,EGP,Nature's Way of Canada Limited,Halifax,B3B0A6,15000.00,1,44.7079029,-63.5837634,1,1
1169,2019-2020,2019,Clothing & Textiles,Halifax,1,EGP,Vanity Fashions Limited,Halifax,B3B 1Z6,12759.00,1,44.7156161,-63.5852937,1,1
1170,2019-2020,2019,Clothing & Textiles,Halifax,1,EGP,Vanity Fashions Limited,Halifax,B3B 1Z6,1647.00,1,44.7156161,-63.5852937,1,1
1171,2019-2020,2019,Clothing & Textiles,Halifax,1,EGP,Vanity Fashions Limited,Halifax,B3B 1Z6,758.00,1,44.7156161,-63.5852937,1,1
1172,2019-2020,2019,Energy,Halifax,1,SBDP,CarbonCure Technologies Inc.,Halifax,B3B 1Z6,2184.00,1,44.7160251,-63.5843626,1,1
1173,2019-2020,2019,Energy,Halifax,1,EGP,CarbonCure Technologies Inc.,Halifax,B3B 1Z6,9900.00,1,44.7160251,-63.5843626,1,1
1174,2019-2020,2019,Oceans Technology,Halifax,1,EGP,Focal Technologies Corporation,Halifax,B3B 1Z4,25000.00,1,44.7150114,-63.5837964,1,1
1175,2019-2020,2019,Agri-food,Halifax,1,IRP,Totally Raw Natural Dog Food Inc.,Halifax,B3B 1Y5,322233.00,1,44.6958479,-63.596294,1,1
1176,2019-2020,2019,Agri-food,Halifax,1,SBDP,Totally Raw Natural Dog Food Inc.,Halifax,B3B 1Y5,25000.00,1,44.6958479,-63.596294,1,1
1177,2019-2020,2019,Life Sciences,Halifax,1,SBDP,Acadian Seaplants,Halifax,B3B 1X8,15000.00,1,44.6961946,-63.5977688,1,1
1178,2019-2020,2019,Life Sciences,Halifax,1,EGP,Acadian Seaplants Limited / Les Algues Acadiennes Limitee,Halifax,B3B 1X8,15000.00,1,44.6961946,-63.5977688,1,1
1179,2019-2020,2019,Business Services,Halifax,1,EGP,Fit First Technologies International Inc.,Halifax,B3B 1X2,17457.00,1,44.7092815,-63.5985514,1,1
1180,2019-2020,2019,Business Services,Halifax,1,EGP,Fit First Technologies International Inc.,Halifax,B3B 1X2,9050.00,1,44.7092815,-63.5985514,1,1
1181,2019-2020,2019,Film Production,Halifax,1,EGP,Clerisy Management Group Limited,Halifax,B3B 1W9,4380.00,1,44.6946304,-63.5796788,1,1
1182,2019-2020,2019,Advanced Manufacturing,Halifax,1,EGP,DynaGen Technologies Incorporated,Halifax,B3B 1W8,15000.00,1,44.7131785,-63.5987596,1,1
1183,2019-2020,2019,Advanced Manufacturing,Halifax,1,EGP,Dantra Specialty Products,Halifax,B3B 1W7,14974.00,1,44.7163925,-63.6021747,1,1
1184,2019-2020,2019,Agri-food,Halifax,1,Pitch Prep,Outcast Foods Inc.,Dartmouth,B3B 1W2,20000.00,1,44.6994272,-63.5824377,1,1
