"site_id","datetimeutc","air_temperature","relative_humidity","avg_wind_speed"
"RNSLQ","2024-01-10T08:52:00.000","-3.1","100.0","3.7"
"RNSLQ","2024-01-10T08:56:00.000","-3.0","100.0","3.9"
"RNSLQ","2024-01-10T09:00:00.000","-3.0","100.0","4.0"
"RNSLQ","2024-01-10T09:04:00.000","-3.0","100.0","3.8"
"RNSLQ","2024-01-10T09:08:00.000","-3.0","100.0","4.1"
"RNSLQ","2024-01-10T09:12:00.000","-2.9","100.0","4.2"
"RNSLQ","2024-01-10T09:16:00.000","-2.9","100.0","4.1"
"RNSLQ","2024-01-10T09:20:00.000","-2.9","100.0","3.8"
"RNSLQ","2024-01-10T09:24:00.000","-2.8","100.0","3.5"
"RNSLQ","2024-01-10T09:28:00.000","-2.8","100.0","3.6"
"RNSLQ","2024-01-10T09:32:00.000","-2.8","100.0","4.0"
"RNSLQ","2024-01-10T09:36:00.000","-2.7","100.0","4.3"
"RNSLQ","2024-01-10T09:40:00.000","-2.7","100.0","4.4"
"RNSLQ","2024-01-10T09:44:00.000","-2.6","100.0","4.2"
"RNSLQ","2024-01-10T09:48:00.000","-2.6","100.0","4.0"
"RNSLQ","2024-01-10T09:52:00.000","-2.5","100.0","4.4"
"RNSLQ","2024-01-10T09:56:00.000","-2.4","100.0","4.5"
"RNSLQ","2024-01-10T10:00:00.000","-2.3","100.0","4.4"
"RNSLQ","2024-01-10T10:04:00.000","-2.3","100.0","4.6"
"RNSLQ","2024-01-10T10:08:00.000","-2.2","100.0","5.0"
"RNSLQ","2024-01-10T10:12:00.000","-2.2","100.0","5.1"
"RNSLQ","2024-01-10T10:16:00.000","-2.1","100.0","5.0"
"RNSLQ","2024-01-10T10:20:00.000","-2.0","100.0","4.3"
"RNSLQ","2024-01-10T10:24:00.000","-2.0","100.0","4.0"
"RNSLQ","2024-01-10T10:28:00.000","-1.9","100.0","4.0"
"RNSLQ","2024-01-10T10:32:00.000","-1.8","100.0","4.5"
"RNSLQ","2024-01-10T10:36:00.000","-1.8","100.0","4.8"
"RNSLQ","2024-01-10T10:40:00.000","-1.8","100.0","4.5"
"RNSLQ","2024-01-10T10:44:00.000","-1.7","100.0","4.6"
"RNSLQ","2024-01-10T10:48:00.000","-1.7","100.0","4.7"
"RNSLQ","2024-01-10T10:52:00.000","-1.7","100.0","4.4"
"RNSLQ","2024-01-10T10:56:00.000","-1.6","100.0","4.6"
"RNSLQ","2024-01-10T11:00:00.000","-1.6","100.0","4.8"
"RNSLQ","2024-01-10T11:04:00.000","-1.6","100.0","5.2"
"RNSLQ","2024-01-10T11:08:00.000","-1.4","100.0","5.5"
"RNSLQ","2024-01-10T11:12:00.000","-1.4","100.0","5.2"
"RNSLQ","2024-01-10T11:16:00.000","-1.4","100.0","5.2"
"RNSLQ","2024-01-10T11:20:00.000","-1.3","100.0","5.3"
"RNSLQ","2024-01-10T11:24:00.000","-1.2","100.0","6.0"
"RNSLQ","2024-01-10T11:28:00.000","-1.1","100.0","6.4"
"RNSLQ","2024-01-10T11:32:00.000","-1.1","100.0","6.1"
"RNSLQ","2024-01-10T11:36:00.000","-1.0","100.0","5.9"
"RNSLQ","2024-01-10T11:40:00.000","-1.0","100.0","6.0"
"RNSLQ","2024-01-10T11:44:00.000","-0.9","100.0","6.6"
"RNSLQ","2024-01-10T11:48:00.000","-0.9","100.0","6.7"
"RNSLQ","2024-01-10T11:52:00.000","-0.8","100.0","6.7"
"RNSLQ","2024-01-10T11:56:00.000","-0.8","100.0","6.8"
"RNSLQ","2024-01-10T12:00:00.000","-0.7","100.0","7.0"
"RNSLQ","2024-01-10T12:04:00.000","-0.6","100.0","6.6"
"RNSLQ","2024-01-10T12:08:00.000","-0.6","100.0","6.9"
"RNSLQ","2024-01-10T12:12:00.000","-0.5","100.0","7.0"
"RNSLQ","2024-01-10T12:16:00.000","-0.4","100.0","6.4"
"RNSLQ","2024-01-10T12:20:00.000","-0.3","100.0","5.9"
"RNSLQ","2024-01-10T12:24:00.000","-0.2","100.0","6.1"
"RNSLQ","2024-01-10T12:28:00.000","-0.1","100.0","6.6"
"RNSLQ","2024-01-10T12:32:00.000","-0.1","100.0","6.6"
"RNSLQ","2024-01-10T12:36:00.000","0.0","100.0","6.5"
"RNSLQ","2024-01-10T12:40:00.000","-0.1","100.0","6.3"
"RNSLQ","2024-01-10T12:44:00.000","0.0","100.0","6.3"
"RNSLQ","2024-01-10T12:48:00.000","0.0","100.0","6.5"
"RNSLQ","2024-01-10T12:52:00.000","0.0","100.0","6.9"
"RNSLQ","2024-01-10T12:56:00.000","0.1","100.0","6.3"
"RNSLQ","2024-01-10T13:00:00.000","0.2","100.0","6.4"
"RNSLQ","2024-01-10T13:04:00.000","0.2","100.0","6.6"
"RNSLQ","2024-01-10T13:08:00.000","0.4","100.0","6.8"
"RNSLQ","2024-01-10T13:12:00.000","0.5","100.0","6.5"
"RNSLQ","2024-01-10T13:16:00.000","0.6","100.0","6.5"
"RNSLQ","2024-01-10T13:20:00.000","0.6","100.0","6.6"
"RNSLQ","2024-01-10T13:24:00.000","0.6","100.0","6.9"
"RNSLQ","2024-01-10T13:28:00.000","0.8","100.0","7.0"
"RNSLQ","2024-01-10T13:32:00.000","0.8","100.0","6.6"
"RNSLQ","2024-01-10T13:36:00.000","0.9","100.0","6.9"
"RNSLQ","2024-01-10T13:40:00.000","1.0","100.0","6.6"
"RNSLQ","2024-01-10T13:44:00.000","0.9","100.0","6.9"
"RNSLQ","2024-01-10T13:48:00.000","1.0","100.0","6.6"
"RNSLQ","2024-01-10T13:52:00.000","1.0","100.0","6.5"
"RNSLQ","2024-01-10T13:56:00.000","1.1","100.0","6.6"
"RNSLQ","2024-01-10T14:00:00.000","1.3","100.0","6.7"
"RNSLQ","2024-01-10T14:04:00.000","1.3","100.0","7.4"
"RNSLQ","2024-01-10T14:08:00.000","1.3","100.0","7.3"
"RNSLQ","2024-01-10T14:16:00.000","1.5","100.0","7.5"
"RNSLQ","2024-01-10T14:20:00.000","1.6","100.0","7.8"
"RNSLQ","2024-01-10T14:24:00.000","1.6","100.0","7.8"
"RNSLQ","2024-01-10T14:28:00.000","1.8","100.0","7.4"
"RNSLQ","2024-01-10T14:32:00.000","1.8","100.0","7.1"
"RNSLQ","2024-01-10T14:36:00.000","1.9","100.0","6.6"
"RNSLQ","2024-01-10T14:40:00.000","2.0","100.0","6.5"
"RNSLQ","2024-01-10T14:44:00.000","2.0","100.0","6.4"
"RNSLQ","2024-01-10T14:48:00.000","2.2","100.0","6.3"
"RNSLQ","2024-01-10T14:52:00.000","2.3","100.0","6.7"
"RNSLQ","2024-01-10T14:56:00.000","2.4","100.0","6.9"
"RNSLQ","2024-01-10T15:04:00.000","2.6","100.0","7.1"
"RNSLQ","2024-01-10T15:08:00.000","2.7","100.0","7.7"
"RNSLQ","2024-01-10T15:12:00.000","2.8","100.0","7.5"
"RNSLQ","2024-01-10T15:16:00.000","2.8","100.0","7.4"
"RNSLQ","2024-01-10T15:20:00.000","2.9","100.0","7.2"
"RNSLQ","2024-01-10T15:24:00.000","2.9","100.0","6.7"
"RNSLQ","2024-01-10T15:28:00.000","3.0","100.0","6.9"
"RNSLQ","2024-01-10T15:32:00.000","3.0","100.0","7.2"
"RNSLQ","2024-01-10T15:36:00.000","3.2","100.0","7.2"
"RNSLQ","2024-01-10T15:40:00.000","3.3","100.0","6.6"
"RNSLQ","2024-01-10T15:44:00.000","3.3","100.0","6.4"
"RNSLQ","2024-01-10T15:48:00.000","3.4","100.0","6.5"
"RNSLQ","2024-01-10T15:52:00.000","3.4","100.0","6.5"
"RNSLQ","2024-01-10T15:56:00.000","3.6","100.0","6.8"
"RNSLQ","2024-01-10T16:00:00.000","3.7","100.0","6.8"
"RNSLQ","2024-01-10T16:04:00.000","3.8","100.0","7.2"
"RNSLQ","2024-01-10T16:08:00.000","3.9","100.0","7.1"
"RNSLQ","2024-01-10T16:12:00.000","3.9","100.0","6.5"
"RNSLQ","2024-01-10T16:16:00.000","4.0","100.0","6.2"
"RNSLQ","2024-01-10T16:20:00.000","4.2","100.0","6.5"
"RNSLQ","2024-01-10T16:24:00.000","4.3","100.0","7.3"
"RNSLQ","2024-01-10T16:28:00.000","4.4","100.0","7.9"
"RNSLQ","2024-01-10T16:32:00.000","4.5","100.0","7.3"
"RNSLQ","2024-01-10T16:36:00.000","4.6","100.0","6.9"
"RNSLQ","2024-01-10T16:40:00.000","4.8","100.0","7.0"
"RNSLQ","2024-01-10T16:44:00.000","4.9","100.0","6.8"
"RNSLQ","2024-01-10T16:48:00.000","5.0","100.0","6.9"
"RNSLQ","2024-01-10T16:52:00.000","5.0","100.0","6.6"
"RNSLQ","2024-01-10T16:56:00.000","5.0","100.0","5.7"
"RNSLQ","2024-01-10T17:00:00.000","5.1","100.0","5.8"
"RNSLQ","2024-01-10T17:04:00.000","5.1","100.0","6.1"
"RNSLQ","2024-01-10T17:08:00.000","5.2","100.0","5.9"
"RNSLQ","2024-01-10T17:12:00.000","5.3","100.0","6.0"
"RNSLQ","2024-01-10T17:16:00.000","5.3","100.0","6.1"
"RNSLQ","2024-01-10T17:20:00.000","5.3","100.0","6.1"
"RNSLQ","2024-01-10T17:24:00.000","5.4","100.0","5.7"
"RNSLQ","2024-01-10T17:28:00.000","5.4","100.0","6.2"
"RNSLQ","2024-01-10T17:32:00.000","5.4","100.0","6.3"
"RNSLQ","2024-01-10T17:36:00.000","5.5","100.0","6.8"
"RNSLQ","2024-01-10T17:40:00.000","5.5","100.0","6.7"
"RNSLQ","2024-01-10T17:44:00.000","5.6","100.0","6.3"
"RNSLQ","2024-01-10T17:48:00.000","5.7","100.0","5.8"
"RNSLQ","2024-01-10T17:52:00.000","5.7","100.0","5.4"
"RNSLQ","2024-01-10T17:56:00.000","5.7","100.0","5.3"
"RNSLQ","2024-01-10T18:00:00.000","5.9","100.0","5.5"
"RNSLQ","2024-01-10T18:04:00.000","5.9","100.0","5.6"
"RNSLQ","2024-01-10T18:08:00.000","6.0","100.0","5.4"
"RNSLQ","2024-01-10T18:12:00.000","6.1","100.0","5.2"
"RNSLQ","2024-01-10T18:16:00.000","6.2","100.0","4.8"
"RNSLQ","2024-01-10T18:20:00.000","6.4","100.0","4.2"
"RNSLQ","2024-01-10T18:24:00.000","6.4","100.0","4.0"
"RNSLQ","2024-01-10T18:28:00.000","6.6","100.0","3.9"
"RNSLQ","2024-01-10T18:32:00.000","6.8","100.0","3.7"
"RNSLQ","2024-01-10T18:36:00.000","6.9","100.0","3.3"
"RNSLQ","2024-01-10T18:40:00.000","7.2","100.0","3.6"
"RNSLQ","2024-01-10T18:44:00.000","7.3","100.0","3.6"
"RNSLQ","2024-01-10T18:48:00.000","7.5","100.0","3.5"
"RNSLQ","2024-01-10T18:52:00.000","7.7","100.0","3.3"
"RNSLQ","2024-01-10T18:56:00.000","7.8","100.0","3.6"
"RNSLQ","2024-01-10T19:00:00.000","8.0","100.0","3.8"
"RNSLQ","2024-01-10T19:04:00.000","8.1","100.0","4.2"
"RNSLQ","2024-01-10T19:08:00.000","8.2","100.0","4.0"
"RNSLQ","2024-01-10T19:12:00.000","8.2","100.0","4.0"
"RNSLQ","2024-01-10T19:16:00.000","8.3","100.0","3.9"
"RNSLQ","2024-01-10T19:20:00.000","8.3","100.0","3.7"
"RNSLQ","2024-01-10T19:24:00.000","8.2","100.0","3.3"
"RNSLQ","2024-01-10T19:28:00.000","8.2","100.0","3.4"
"RNSLQ","2024-01-10T19:32:00.000","8.1","100.0","3.5"
"RNSLQ","2024-01-10T19:36:00.000","8.1","100.0","3.0"
"RNSLQ","2024-01-10T19:40:00.000","8.2","100.0","3.0"
"RNSLQ","2024-01-10T19:44:00.000","8.2","100.0","3.3"
"RNSLQ","2024-01-10T19:48:00.000","8.1","100.0","3.2"
"RNSLQ","2024-01-10T19:52:00.000","8.0","100.0","2.4"
"RNSLQ","2024-01-10T19:56:00.000","8.0","100.0","2.3"
"RNSLQ","2024-01-10T20:00:00.000","8.1","100.0","2.7"
"RNSLQ","2024-01-10T20:04:00.000","8.1","100.0","2.8"
"RNSLQ","2024-01-10T20:08:00.000","8.1","100.0","2.5"
"RNSLQ","2024-01-10T20:12:00.000","8.0","100.0","2.5"
"RNSLQ","2024-01-10T20:16:00.000","8.0","100.0","2.3"
"RNSLQ","2024-01-10T20:20:00.000","8.0","100.0","2.4"
"RNSLQ","2024-01-10T20:24:00.000","7.9","100.0","2.2"
"RNSLQ","2024-01-10T20:28:00.000","8.0","100.0","2.3"
"RNSLQ","2024-01-10T20:32:00.000","8.0","100.0","2.3"
"RNSLQ","2024-01-10T20:36:00.000","8.0","100.0","2.6"
"RNSLQ","2024-01-10T20:40:00.000","8.1","100.0","3.0"
"RNSLQ","2024-01-10T20:44:00.000","8.1","100.0","3.1"
"RNSLQ","2024-01-10T20:48:00.000","8.1","100.0","3.0"
"RNSLQ","2024-01-10T20:52:00.000","8.1","100.0","3.2"
"RNSLQ","2024-01-10T20:56:00.000","8.2","100.0","3.5"
"RNSLQ","2024-01-10T21:00:00.000","8.2","100.0","3.8"
"RNSLQ","2024-01-10T21:04:00.000","8.1","100.0","3.5"
"RNSLQ","2024-01-10T21:08:00.000","8.0","100.0","3.1"
"RNSLQ","2024-01-10T21:12:00.000","8.0","100.0","2.8"
"RNSLQ","2024-01-10T21:16:00.000","8.0","100.0","3.0"
"RNSLQ","2024-01-10T21:20:00.000","7.9","100.0","2.8"
"RNSLQ","2024-01-10T21:24:00.000","7.9","100.0","2.7"
"RNSLQ","2024-01-10T21:28:00.000","7.9","100.0","3.1"
"RNSLQ","2024-01-10T21:32:00.000","7.9","100.0","3.4"
"RNSLQ","2024-01-10T21:36:00.000","7.8","100.0","3.3"
"RNSLQ","2024-01-10T21:40:00.000","7.8","100.0","3.1"
"RNSLQ","2024-01-10T21:44:00.000","7.7","100.0","2.9"
"RNSLQ","2024-01-10T21:48:00.000","7.6","100.0","2.8"
"RNSLQ","2024-01-10T21:52:00.000","7.6","100.0","3.3"
"RNSLQ","2024-01-10T21:56:00.000","7.5","100.0","4.0"
"RNSLQ","2024-01-10T22:00:00.000","7.5","100.0","4.6"
"RNSLQ","2024-01-10T22:04:00.000","7.4","100.0","4.7"
"RNSLQ","2024-01-10T22:08:00.000","7.3","100.0","4.5"
"RNSLQ","2024-01-10T22:12:00.000","7.2","100.0","5.3"
"RNSLQ","2024-01-10T22:16:00.000","7.0","100.0","5.3"
"RNSLQ","2024-01-10T22:20:00.000","7.0","100.0","5.3"
"RNSLQ","2024-01-10T22:24:00.000","6.8","100.0","4.7"
"RNSLQ","2024-01-10T22:28:00.000","6.7","100.0","4.6"
"RNSLQ","2024-01-10T22:32:00.000","6.7","100.0","4.4"
"RNSLQ","2024-01-10T22:36:00.000","6.6","100.0","4.4"
"RNSLQ","2024-01-10T22:40:00.000","6.5","100.0","4.7"
"RNSLQ","2024-01-10T22:44:00.000","6.4","100.0","4.5"
"RNSLQ","2024-01-10T22:48:00.000","6.3","100.0","3.8"
"RNSLQ","2024-01-10T22:52:00.000","6.3","100.0","3.7"
"RNSLQ","2024-01-10T22:56:00.000","6.3","100.0","3.8"
"RNSLQ","2024-01-10T23:00:00.000","6.2","100.0","3.9"
"RNSLQ","2024-01-10T23:04:00.000","6.3","100.0","4.2"
"RNSLQ","2024-01-10T23:08:00.000","6.2","100.0","4.2"
"RNSLQ","2024-01-10T23:12:00.000","6.1","100.0",
"RNSLQ","2024-01-10T23:16:00.000","6.1","100.0","4.7"
"RNSLQ","2024-01-10T23:20:00.000","6.1","100.0","5.0"
"RNSLQ","2024-01-10T23:24:00.000","6.1","100.0","5.2"
"RNSLQ","2024-01-10T23:28:00.000","6.0","100.0","5.6"
"RNSLQ","2024-01-10T23:32:00.000","6.0","100.0","6.0"
"RNSLQ","2024-01-10T23:36:00.000","6.0","99.0","6.6"
"RNSLQ","2024-01-10T23:40:00.000","6.0","99.0","6.5"
"RNSLQ","2024-01-10T23:44:00.000","6.0","99.0","6.7"
"RNSLQ","2024-01-10T23:48:00.000","5.9","98.0","7.1"
"RNSLQ","2024-01-10T23:52:00.000","5.8","98.0","7.0"
"RNSLQ","2024-01-10T23:56:00.000","5.8","98.0","6.4"
"RNSLQ","2024-01-11T00:00:00.000","5.9","98.0","6.9"
"RNSLQ","2024-01-11T00:04:00.000","5.9","97.0","7.4"
"RNSLQ","2024-01-11T00:08:00.000","5.8","97.0","7.4"
"RNSLQ","2024-01-11T00:12:00.000","5.8","97.0","7.1"
"RNSLQ","2024-01-11T00:16:00.000","5.7","97.0","6.4"
"RNSLQ","2024-01-11T00:20:00.000","5.7","97.0","6.3"
"RNSLQ","2024-01-11T00:24:00.000","5.7","98.0","5.9"
"RNSLQ","2024-01-11T00:28:00.000","5.7","98.0","5.9"
"RNSLQ","2024-01-11T00:32:00.000","5.6","98.0","6.0"
"RNSLQ","2024-01-11T00:36:00.000","5.5","98.0","5.9"
"RNSLQ","2024-01-11T00:40:00.000","5.6","97.0","5.9"
"RNSLQ","2024-01-11T00:44:00.000","5.6","97.0","5.9"
"RNSLQ","2024-01-11T00:48:00.000","5.5","97.0","6.0"
"RNSLQ","2024-01-11T00:52:00.000","5.4","97.0","5.7"
"RNSLQ","2024-01-11T00:56:00.000","5.4","97.0","5.6"
"RNSLQ","2024-01-11T01:00:00.000","5.3","96.0","5.9"
"RNSLQ","2024-01-11T01:04:00.000","5.3","96.0","6.1"
"RNSLQ","2024-01-11T01:08:00.000","5.1","96.0","5.5"
"RNSLQ","2024-01-11T01:12:00.000","5.1","95.0","5.5"
"RNSLQ","2024-01-11T01:16:00.000","5.0","95.0","5.8"
"RNSLQ","2024-01-11T01:20:00.000","5.0","94.0","5.5"
"RNSLQ","2024-01-11T01:24:00.000","4.9","94.0","5.2"
"RNSLQ","2024-01-11T01:28:00.000","4.8","93.0","4.8"
"RNSLQ","2024-01-11T01:32:00.000","4.9","92.0","4.8"
"RNSLQ","2024-01-11T01:36:00.000","4.8","92.0","4.5"
"RNSLQ","2024-01-11T01:40:00.000","4.9","90.0","4.6"
"RNSLQ","2024-01-11T01:44:00.000","4.9","90.0","4.6"
"RNSLQ","2024-01-11T01:48:00.000","4.8","91.0","4.6"
"RNSLQ","2024-01-11T01:52:00.000","4.7","90.0","4.1"
"RNSLQ","2024-01-11T01:56:00.000","4.7","90.0","3.8"
"RNSLQ","2024-01-11T02:00:00.000","4.7","91.0","3.8"
"RNSLQ","2024-01-11T02:04:00.000","4.6","92.0","3.4"
"RNSLQ","2024-01-11T02:08:00.000","4.5","93.0","3.0"
"RNSLQ","2024-01-11T02:12:00.000","4.4","94.0","2.9"
"RNSLQ","2024-01-11T02:16:00.000","4.4","94.0","2.8"
"RNSLQ","2024-01-11T02:20:00.000","4.4","95.0","2.8"
"RNSLQ","2024-01-11T02:24:00.000","4.5","94.0","2.9"
"RNSLQ","2024-01-11T02:28:00.000","4.5","94.0","3.5"
"RNSLQ","2024-01-11T02:32:00.000","4.5","94.0","3.4"
"RNSLQ","2024-01-11T02:36:00.000","4.4","95.0","3.1"
"RNSLQ","2024-01-11T02:40:00.000","4.4","95.0","3.0"
"RNSLQ","2024-01-11T02:44:00.000","4.3","95.0","3.0"
"RNSLQ","2024-01-11T02:48:00.000","4.4","94.0","3.3"
"RNSLQ","2024-01-11T02:52:00.000","4.4","93.0","3.3"
"RNSLQ","2024-01-11T02:56:00.000","4.3","94.0","3.0"
"RNSLQ","2024-01-11T03:00:00.000","4.2","95.0","2.5"
"RNSLQ","2024-01-11T03:04:00.000","4.1","95.0","2.1"
"RNSLQ","2024-01-11T03:08:00.000","4.2","95.0","2.1"
"RNSLQ","2024-01-11T03:16:00.000","4.1","96.0","2.4"
"RNSLQ","2024-01-11T03:20:00.000","4.1","96.0","2.4"
"RNSLQ","2024-01-11T03:24:00.000","4.1","96.0","2.4"
"RNSLQ","2024-01-11T03:28:00.000","3.9","97.0","2.3"
"RNSLQ","2024-01-11T03:32:00.000","3.9","97.0","2.0"
"RNSLQ","2024-01-11T03:36:00.000","3.8","98.0","1.8"
"RNSLQ","2024-01-11T03:40:00.000","3.7","98.0","1.4"
"RNSLQ","2024-01-11T03:44:00.000","3.7","98.0","1.2"
"RNSLQ","2024-01-11T03:48:00.000","3.6","99.0","1.2"
"RNSLQ","2024-01-11T03:52:00.000","3.6","99.0","1.3"
"RNSLQ","2024-01-11T03:56:00.000","3.6","99.0","1.5"
"RNSLQ","2024-01-11T04:00:00.000","3.7","100.0","1.8"
"RNSLQ","2024-01-11T04:04:00.000","3.8","100.0","1.9"
"RNSLQ","2024-01-11T04:08:00.000","3.8","100.0","1.9"
"RNSLQ","2024-01-11T04:12:00.000","3.9","100.0","1.9"
"RNSLQ","2024-01-11T04:16:00.000","3.9","100.0","2.3"
"RNSLQ","2024-01-11T04:20:00.000","3.9","99.0","2.7"
"RNSLQ","2024-01-11T04:24:00.000","3.9","99.0","2.8"
"RNSLQ","2024-01-11T04:28:00.000","3.8","99.0","3.1"
"RNSLQ","2024-01-11T04:32:00.000","3.7","99.0","3.5"
"RNSLQ","2024-01-11T04:36:00.000","3.7","99.0","3.6"
"RNSLQ","2024-01-11T04:40:00.000","3.7","99.0","3.8"
"RNSLQ","2024-01-11T04:44:00.000","3.7","99.0","3.9"
"RNSLQ","2024-01-11T04:48:00.000","3.7","99.0","4.3"
"RNSLQ","2024-01-11T04:52:00.000","3.6","99.0","4.1"
"RNSLQ","2024-01-11T04:56:00.000","3.6","99.0","3.9"
"RNSLQ","2024-01-11T05:00:00.000","3.5","99.0","3.7"
"RNSLQ","2024-01-11T05:04:00.000","3.5","99.0","3.7"
"RNSLQ","2024-01-11T05:08:00.000","3.5","99.0","3.4"
"RNSLQ","2024-01-11T05:12:00.000","3.4","99.0","3.4"
"RNSLQ","2024-01-11T05:16:00.000","3.4","99.0","3.4"
"RNSLQ","2024-01-11T05:20:00.000","3.4","99.0","3.4"
"RNSLQ","2024-01-11T05:24:00.000","3.3","99.0","3.5"
"RNSLQ","2024-01-11T05:28:00.000","3.4","97.0","3.6"
"RNSLQ","2024-01-11T05:32:00.000","3.4","97.0","3.7"
"RNSLQ","2024-01-11T05:36:00.000","3.4","96.0","3.6"
"RNSLQ","2024-01-11T05:40:00.000","3.3","96.0","3.5"
"RNSLQ","2024-01-11T05:44:00.000","3.2","96.0","3.4"
"RNSLQ","2024-01-11T05:48:00.000","3.1","96.0","2.8"
"RNSLQ","2024-01-11T05:52:00.000","3.1","96.0","2.9"
"RNSLQ","2024-01-11T05:56:00.000","3.1","97.0","3.0"
"RNSLQ","2024-01-11T06:00:00.000","2.9","97.0","3.0"
"RNSLQ","2024-01-11T06:04:00.000","3.0","98.0","2.9"
"RNSLQ","2024-01-11T06:08:00.000","2.9","98.0","2.8"
"RNSLQ","2024-01-11T06:12:00.000","2.9","98.0","2.6"
"RNSLQ","2024-01-11T06:16:00.000","2.9","98.0","2.8"
"RNSLQ","2024-01-11T06:20:00.000","2.9","99.0","2.6"
"RNSLQ","2024-01-11T06:24:00.000","2.9","99.0","2.5"
"RNSLQ","2024-01-11T06:28:00.000","2.7","99.0","2.2"
"RNSLQ","2024-01-11T06:32:00.000","2.7","99.0","2.2"
"RNSLQ","2024-01-11T06:36:00.000","2.6","99.0","2.1"
"RNSLQ","2024-01-11T06:40:00.000","2.5","100.0","2.1"
"RNSLQ","2024-01-11T06:44:00.000","2.5","100.0","2.2"
"RNSLQ","2024-01-11T06:48:00.000","2.3","100.0","2.1"
"RNSLQ","2024-01-11T06:52:00.000","2.3","100.0","2.0"
"RNSLQ","2024-01-11T06:56:00.000","2.3","100.0","2.0"
"RNSLQ","2024-01-11T07:00:00.000","2.3","100.0","2.0"
"RNSLQ","2024-01-11T07:04:00.000","2.3","100.0","2.0"
"RNSLQ","2024-01-11T07:08:00.000","2.3","100.0","2.2"
"RNSLQ","2024-01-11T07:12:00.000","2.3","100.0","2.3"
"RNSLQ","2024-01-11T07:16:00.000","2.3","100.0","2.5"
"RNSLQ","2024-01-11T07:20:00.000","2.4","100.0","2.6"
"RNSLQ","2024-01-11T07:24:00.000","2.4","100.0","2.8"
"RNSLQ","2024-01-11T07:28:00.000","2.2","100.0","2.7"
"RNSLQ","2024-01-11T07:32:00.000","2.2","100.0","2.4"
"RNSLQ","2024-01-11T07:36:00.000","2.2","100.0","2.1"
"RNSLQ","2024-01-11T07:40:00.000","2.2","100.0","2.3"
"RNSLQ","2024-01-11T07:44:00.000","2.2","100.0","2.5"
"RNSLQ","2024-01-11T07:48:00.000","2.3","100.0","2.6"
"RNSLQ","2024-01-11T07:52:00.000","2.2","100.0","2.5"
"RNSLQ","2024-01-11T07:56:00.000","2.2","100.0","2.5"
"RNSLQ","2024-01-11T08:00:00.000","2.3","100.0","2.7"
"RNSLQ","2024-01-11T08:04:00.000","2.3","99.0","2.8"
"RNSLQ","2024-01-11T08:08:00.000","2.2","99.0","2.4"
"RNSLQ","2024-01-11T08:12:00.000","2.1","99.0","2.1"
"RNSLQ","2024-01-11T08:20:00.000","2.1","99.0","2.2"
"RNSLQ","2024-01-11T08:24:00.000","2.1","99.0","2.1"
"RNSLQ","2024-01-11T08:28:00.000","2.0","99.0","2.1"
"RNSLQ","2024-01-11T08:32:00.000","2.0","99.0","2.0"
"RNSLQ","2024-01-11T08:36:00.000","2.0","99.0","2.2"
"RNSLQ","2024-01-11T08:40:00.000","2.0","99.0","2.4"
"RNSLQ","2024-01-11T08:44:00.000","2.0","99.0","2.4"
"RNSLQ","2024-01-11T08:48:00.000","2.0","99.0","2.5"
"RNSLQ","2024-01-11T08:52:00.000","2.1","99.0","2.6"
"RNSLQ","2024-01-11T08:56:00.000","2.1","99.0","2.6"
"RNSLQ","2024-01-11T09:00:00.000","2.1","99.0","2.5"
"RNSLQ","2024-01-11T09:04:00.000","2.0","99.0","2.5"
"RNSLQ","2024-01-11T09:08:00.000","2.0","99.0","2.4"
"RNSLQ","2024-01-11T09:12:00.000","1.9","99.0","2.3"
"RNSLQ","2024-01-11T09:16:00.000","1.9","99.0","2.2"
"RNSLQ","2024-01-11T09:20:00.000","1.8","99.0","2.1"
"RNSLQ","2024-01-11T09:24:00.000","1.7","99.0","1.9"
"RNSLQ","2024-01-11T09:28:00.000","1.6","100.0","1.8"
"RNSLQ","2024-01-11T09:32:00.000","1.6","100.0","1.7"
"RNSLQ","2024-01-11T09:36:00.000","1.5","100.0","1.7"
"RNSLQ","2024-01-11T09:40:00.000","1.5","100.0","1.7"
"RNSLQ","2024-01-11T09:44:00.000","1.4","100.0","1.6"
"RNSLQ","2024-01-11T09:48:00.000","1.4","100.0","1.6"
"RNSLQ","2024-01-11T09:52:00.000","1.4","100.0","1.8"
"RNSLQ","2024-01-11T09:56:00.000","1.4","100.0","1.9"
"RNSLQ","2024-01-11T10:00:00.000","1.4","100.0","2.0"
"RNSLQ","2024-01-11T10:04:00.000","1.3","100.0","1.9"
"RNSLQ","2024-01-11T10:08:00.000","1.3","100.0","1.8"
"RNSLQ","2024-01-11T10:12:00.000","1.2","100.0","1.7"
"RNSLQ","2024-01-11T10:16:00.000","1.2","100.0","1.6"
"RNSLQ","2024-01-11T10:20:00.000","1.1","100.0","1.6"
"RNSLQ","2024-01-11T10:24:00.000","1.1","100.0","1.6"
"RNSLQ","2024-01-11T10:28:00.000","1.0","100.0","1.7"
"RNSLQ","2024-01-11T10:32:00.000","1.0","100.0","1.8"
"RNSLQ","2024-01-11T10:36:00.000","1.0","100.0","1.9"
"RNSLQ","2024-01-11T10:40:00.000","1.0","100.0","1.8"
"RNSLQ","2024-01-11T10:44:00.000","1.0","100.0","1.9"
"RNSLQ","2024-01-11T10:48:00.000","1.0","100.0","2.0"
