county,waterbody,waterbody_type,species,stocking_year,stocking_events,fish_released,avg_length_cm,avg_weight_g
Inverness,HECTOR,Lake,Brook Trout,2022,2,1300,27.69,520.0
Inverness,HECTOR,Lake,Brook Trout,2023,2,428,31.55,365.0
Inverness,HECTOR,Lake,Brook Trout,2024,2,1189,22.3,166.0
Inverness,HECTOR,Lake,Brook Trout,2025,4,1660,26.13,353.75
Inverness,HORTON,Lake,Brook Trout,1982,2,6402,12.0,12.0
Inverness,HORTON,Lake,Brook Trout,1983,1,3200,11.5,15.0
Inverness,HORTON,Lake,Brook Trout,1984,1,3477,12.5,18.0
Inverness,HORTON,Lake,Brook Trout,1985,1,4933,10.0,11.0
Inverness,HORTON,Lake,Brook Trout,1986,1,6573,10.2,18.0
Inverness,HORTON,Lake,Brook Trout,1993,1,2000,15.4,40.0
Inverness,HORTON,Lake,Brook Trout,1994,1,1000,14.7,36.0
Inverness,HORTON,Lake,Brook Trout,1995,1,2000,13.1,25.0
Inverness,HORTON,Lake,Brook Trout,1996,1,1200,15.5,42.0
Inverness,HORTON,Lake,Brook Trout,2006,1,1840,15.7,43.4
Inverness,HORTON,Lake,Brook Trout,2007,1,1200,16.0,50.0
Inverness,HORTON,Lake,Brook Trout,2008,1,2810,14.0,32.0
Inverness,HORTON,Lake,Brook Trout,2020,1,479,25.0,167.0
Inverness,INGRAM,Brook,Atlantic Salmon,2019,1,12700,7.6,4.86
Inverness,INGRAM,Brook,Brook Trout,1981,1,82500,1.5,
Inverness,INGRAM,Brook,Brook Trout,1983,1,75398,3.8,
Inverness,INGRAM,Brook,Brook Trout,1997,1,1590,7.5,4.0
Inverness,INGRAM,Brook,Brook Trout,1998,2,2530,8.95,9.0
Inverness,INGRAM,Brook,Brook Trout,1999,1,1454,8.6,7.6
Inverness,INGRAM,Brook,Brook Trout,2000,2,5727,8.6,7.5
Inverness,INGRAM,Brook,Brook Trout,2020,2,2192,27.5,899.0
Inverness,INGRAM,Brook,Brook Trout,2021,1,150,27.4,228.0
Inverness,INGRAM,Brook,Brook Trout,2022,3,1125,28.37,288.33
Inverness,INGRAM,Brook,Brook Trout,2025,1,7500,8.9,1.5
Inverness,INHABITANTS,River,Brook Trout,1979,1,2999,11.0,8.0
Inverness,INHABITANTS,River,Brook Trout,1981,1,2001,3.0,8.0
Inverness,INHABITANTS,River,Brook Trout,1995,1,5670,17.0,56.0
Inverness,INHABITANTS,River,Brook Trout,2002,1,2440,11.3,16.4
Inverness,INHABITANTS,River,Brook Trout,2004,1,4210,13.5,28.5
Inverness,INHABITANTS,River,Brook Trout,2005,1,12500,7.1,4.0
Inverness,INHABITANTS,River,Brook Trout,2006,1,2280,13.2,26.3
Inverness,INHABITANTS,River,Brown Trout,2008,1,12000,4.4,1.0
Inverness,JIM CAMPBELLS,Lake,Brook Trout,2001,1,6748,8.6,8.1
Inverness,JIM CAMPBELLS,Lake,Brook Trout,2003,1,3025,8.5,8.2
Inverness,JIM CAMPBELLS,Lake,Brook Trout,2004,1,5629,8.9,7.9
Inverness,JOHNSONS,Brook,Brook Trout,2003,1,675,9.0,10.1
Inverness,JUDIQUE INTERVALE,Brook,Brook Trout,1976,1,504,18.0,64.0
Inverness,JUDIQUE INTERVALE,Brook,Brook Trout,1979,1,1999,11.0,8.0
Inverness,JUDIQUE INTERVALE,Brook,Brook Trout,1998,1,19320,5.2,1.0
Inverness,KIRKWOOD,Brook,Brook Trout,1983,1,2830,3.8,
Inverness,KIRKWOOD,Brook,Brook Trout,2001,1,5760,8.8,9.4
Inverness,LAKE O'LAW,Brook,Atlantic Salmon,2019,1,21288,7.6,4.87
Inverness,LAKE O'LAW,Brook,Atlantic Salmon,2020,1,6543,10.6,13.01
Inverness,LAKE O'LAW,Brook,Brook Trout,1976,1,2989,18.0,64.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1980,1,700,23.0,113.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1982,2,12300,3.0,
Inverness,LAKE O'LAW,Brook,Brook Trout,1983,3,34575,3.93,
Inverness,LAKE O'LAW,Brook,Brook Trout,1985,1,5762,5.8,2.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1988,1,2500,14.0,26.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1989,2,4000,11.5,16.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1990,2,4000,13.5,26.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1993,1,2000,12.3,21.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1995,1,2053,12.3,31.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1997,3,4558,7.5,4.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1998,4,7370,8.95,9.0
Inverness,LAKE O'LAW,Brook,Brook Trout,1999,1,1322,8.6,7.6
Inverness,LAKE O'LAW,Brook,Brook Trout,2000,1,3700,8.7,6.8
Inverness,LAKE O'LAW,Brook,Brook Trout,2001,2,6781,8.65,8.2
Inverness,LAKE O'LAW,Brook,Brook Trout,2002,2,10207,8.8,9.1
Inverness,LAKE O'LAW,Brook,Brook Trout,2003,4,8006,8.18,7.1
Inverness,LAKE O'LAW,Brook,Brook Trout,2004,2,78,32.7,384.6
Inverness,LAKE O'LAW,Brook,Brook Trout,2020,3,2328,23.33,471.33
Inverness,LAKE O'LAW,Brook,Brook Trout,2021,2,300,27.1,221.0
Inverness,LAKE O'LAW,Brook,Brook Trout,2022,2,227,35.6,500.0
Inverness,LAKE O'LAW,Brook,Brook Trout,2023,1,1011,29.0,270.0
Inverness,LAKE O'LAW,Brook,Brook Trout,2024,1,120,35.6,500.0
Inverness,LAKE O'LAW,Brook,Brook Trout,2025,3,3156,22.93,257.33
Inverness,LITTLE CAMERONS,River,Brook Trout,1998,1,3550,8.0,6.0
Inverness,LITTLE CAMERONS,River,Brook Trout,2003,1,1125,9.0,10.1
Inverness,LITTLE CAMERONS,River,Brook Trout,2004,1,4170,8.4,6.6
Inverness,LOCH BAN,Brook,Brook Trout,1983,1,2526,4.6,
Inverness,LOCH BAN,Brook,Brook Trout,1998,1,1420,8.0,6.0
Inverness,LOCH BAN,Brook,Brook Trout,1999,1,617,8.5,8.1
Inverness,LOCH BAN,Brook,Brook Trout,2000,1,640,8.7,7.8
Inverness,LOCH BAN,Brook,Brook Trout,2002,1,1600,6.2,5.7
Inverness,LOCH BAN,Brook,Brook Trout,2003,1,2892,7.7,6.3
Inverness,LOCH BAN,Brook,Brook Trout,2004,1,2511,8.7,7.2
Inverness,MABOU,River,Atlantic Salmon,2020,1,6400,8.0,9.8
Inverness,MABOU,River,Atlantic Salmon,2023,1,12800,7.4,4.42
Inverness,MABOU,River,Brook Trout,1979,1,3203,10.0,5.0
Inverness,MABOU,River,Brook Trout,1986,2,17710,1.5,
Inverness,MABOU,River,Brook Trout,1990,2,1070,27.0,545.5
Inverness,MABOU,River,Brook Trout,1991,2,550,21.5,295.5
Inverness,MABOU,River,Brook Trout,1992,2,530,31.7,784.5
Inverness,MABOU,River,Brook Trout,1993,2,551,29.25,534.0
Inverness,MABOU,River,Brook Trout,1995,2,873,30.25,547.0
Inverness,MABOU,River,Brook Trout,1996,1,500,20.0,100.0
Inverness,MABOU,River,Brook Trout,1998,5,20060,15.12,218.0
Inverness,MABOU,River,Brook Trout,1999,3,2290,22.03,367.27
Inverness,MABOU,River,Brook Trout,2000,3,13746,21.5,364.0
Inverness,MABOU,River,Brook Trout,2001,2,17300,13.65,59.5
Inverness,MABOU,River,Brook Trout,2003,4,36220,17.65,283.55
Inverness,MABOU,River,Brook Trout,2004,10,66682,19.79,333.4
Inverness,MABOU,River,Brook Trout,2005,2,16896,4.4,0.94
Inverness,MABOU,River,Brook Trout,2006,2,11440,10.55,21.8
Inverness,MABOU,River,Brook Trout,2008,2,22390,3.8,0.67
Inverness,MABOU,River,Brook Trout,2010,3,22278,22.9,412.73
Inverness,MABOU,River,Brook Trout,2013,4,23500,6.5,41.0
Inverness,MABOU,River,Brook Trout,2020,5,29200,12.6,62.47
Inverness,MABOU,River,Brook Trout,2021,1,12500,2.0,0.18
Inverness,MABOU,River,Brook Trout,2022,2,589,32.3,384.5
Inverness,MABOU,River,Brook Trout,2023,6,37643,26.53,304.86
Inverness,MABOU,River,Brook Trout,2024,8,3149,28.89,313.69
Inverness,MABOU,River,Brook Trout,2025,4,63537,17.8,178.66
Inverness,MACDONALD,Brook,Brook Trout,1985,1,4973,4.4,
Inverness,MACDONALD,Brook,Brook Trout,1991,1,7500,6.5,3.0
Inverness,MACINTYRE,Lake,Brook Trout,1991,4,2600,21.5,295.5
Inverness,MACINTYRE,Lake,Brook Trout,1993,3,2877,24.63,369.33
Inverness,MACINTYRE,Lake,Brook Trout,1994,4,5070,29.48,537.75
Inverness,MACINTYRE,Lake,Brook Trout,1995,4,4180,30.3,547.75
Inverness,MACINTYRE,Lake,Brook Trout,1996,4,6720,23.88,307.5
Inverness,MACINTYRE,Lake,Brook Trout,1997,4,4176,31.0,559.75
Inverness,MACINTYRE,Lake,Brook Trout,1998,4,4575,29.75,539.5
Inverness,MACINTYRE,Lake,Brook Trout,1999,2,1709,30.85,556.8
Inverness,MACINTYRE,Lake,Brook Trout,2000,4,3238,30.35,550.25
Inverness,MACINTYRE,Lake,Brook Trout,2001,4,4064,30.25,545.25
Inverness,MACINTYRE,Lake,Brook Trout,2002,3,2559,29.33,464.0
Inverness,MACINTYRE,Lake,Brook Trout,2003,2,1718,30.5,551.0
Inverness,MACINTYRE,Lake,Brook Trout,2004,2,1380,32.0,577.0
Inverness,MACINTYRE,Lake,Brook Trout,2005,2,1655,31.3,563.0
Inverness,MACINTYRE,Lake,Brook Trout,2006,3,1844,29.0,423.33
Inverness,MACINTYRE,Lake,Brook Trout,2007,2,1160,32.5,592.5
Inverness,MACINTYRE,Lake,Brook Trout,2008,4,1549,32.5,587.25
Inverness,MACINTYRE,Lake,Brook Trout,2012,4,1975,32.25,585.75
Inverness,MACINTYRE,Lake,Brook Trout,2015,1,600,18.3,66.6
Inverness,MACINTYRE,Lake,Brook Trout,2019,2,975,31.4,550.0
Inverness,MACINTYRE,Lake,Brook Trout,2020,2,2230,23.5,276.0
Inverness,MACINTYRE,Lake,Brook Trout,2021,3,3440,25.33,379.6
Inverness,MACINTYRE,Lake,Brook Trout,2022,2,1300,27.69,520.0
Inverness,MAPLE,Brook,Brook Trout,1986,1,6930,1.5,
Inverness,MARGAREE,River,Atlantic Salmon,2019,6,192987,7.93,7.31
Inverness,MARGAREE,River,Atlantic Salmon,2020,5,175337,10.2,9.26
Inverness,MARGAREE,River,Atlantic Salmon,2021,5,311019,8.76,8.05
Inverness,MARGAREE,River,Atlantic Salmon,2022,8,226342,8.29,6.84
Inverness,MARGAREE,River,Atlantic Salmon,2023,5,148927,8.32,6.85
Inverness,MARGAREE,River,Atlantic Salmon,2024,5,92812,8.58,7.62
Inverness,MARGAREE,River,Atlantic Salmon,2025,3,149099,10.7,14.46
Inverness,MARGAREE,River,Brook Trout,1976,3,7404,18.33,71.33
Inverness,MARGAREE,River,Brook Trout,1977,1,2001,16.0,37.0
Inverness,MARGAREE,River,Brook Trout,1982,1,63000,5.0,
Inverness,MARGAREE,River,Brook Trout,1983,3,39773,5.73,1.0
Inverness,MARGAREE,River,Brook Trout,1984,1,5940,1.4,
Inverness,MARGAREE,River,Brook Trout,1985,1,576,11.9,19.0
Inverness,MARGAREE,River,Brook Trout,1986,1,539,13.0,33.0
Inverness,MARGAREE,River,Brook Trout,1997,1,525,7.5,4.0
Inverness,MARGAREE,River,Brook Trout,1998,3,6600,8.33,7.33
Inverness,MARGAREE,River,Brook Trout,1999,1,1100,8.8,9.1
Inverness,MARGAREE,River,Brook Trout,2000,1,987,8.4,7.1
Inverness,MARGAREE,River,Brook Trout,2001,2,3762,9.25,10.45
Inverness,MARGAREE,River,Brook Trout,2002,1,3250,8.8,9.1
Inverness,MARGAREE,River,Brook Trout,2003,2,1766,8.55,8.6
Inverness,MARGAREE,River,Brook Trout,2004,1,8695,12.5,23.0
Inverness,MARGAREE,River,Brook Trout,2021,5,54681,19.6,135.72
Inverness,MARGAREE,River,Brook Trout,2022,10,6771,26.07,280.6
Inverness,MARGAREE,River,Brook Trout,2023,3,89601,12.73,90.39
Inverness,MARGAREE,River,Brook Trout,2024,2,1300,23.65,179.63
Inverness,MARGAREE,River,Brook Trout,2025,3,32037,17.73,102.23
Inverness,MARGAREE CREAMERY BRIDGE,River,Brook Trout,1998,1,1775,8.0,6.0
Inverness,MARGAREE CREAMERY BRIDGE,River,Brook Trout,1999,1,1100,8.8,9.1
Inverness,MARGAREE CREAMERY BRIDGE,River,Brook Trout,2001,1,4086,9.0,10.1
Inverness,MARGAREE CREAMERY BRIDGE,River,Brook Trout,2002,2,3360,8.05,6.85
Inverness,MARGAREE CREAMERY BRIDGE,River,Brook Trout,2003,1,2025,9.0,10.1
Inverness,MARGAREE CREAMERY BRIDGE,River,Rainbow Trout,2006,1,1504,23.0,213.0
Inverness,MARSH,Brook,Brook Trout,1976,1,404,18.5,75.0
Inverness,MARSH,Brook,Brook Trout,1980,1,810,12.0,22.0
Inverness,MARSH,Brook,Brook Trout,1982,1,858,12.0,12.0
Inverness,MARSH,Brook,Brook Trout,1998,1,1584,8.5,8.0
Inverness,MARSH,Brook,Brook Trout,2000,1,2072,8.7,6.8
Inverness,MATHESON Glen,Brook,Brook Trout,1983,1,9880,3.9,
Inverness,MATHESON Glen,Brook,Brook Trout,1984,1,5200,1.4,
Inverness,MATHESON Glen,Brook,Brook Trout,1985,1,8170,4.4,
Inverness,MATHESON Glen,Brook,Brook Trout,1999,1,1494,8.6,7.6
Inverness,MCCORMACK,Brook,Brook Trout,1983,1,1263,4.6,
Inverness,MCKAY,Brook,Brook Trout,1982,1,1014,12.0,12.0
Inverness,MCKAY,Brook,Brook Trout,1983,2,15848,3.8,
Inverness,MCKAY,Brook,Brook Trout,1985,2,8880,4.4,
Inverness,MCKAY,Brook,Brook Trout,1997,1,1050,7.5,4.0
Inverness,MCKAY,Brook,Brook Trout,1998,1,2130,8.0,6.0
Inverness,MCKAY,Brook,Brook Trout,2000,1,3861,8.4,7.0
Inverness,MCKAY,Brook,Brook Trout,2001,1,6600,8.6,7.6
Inverness,MCKAY,Brook,Brook Trout,2002,1,3726,8.6,8.1
Inverness,MCKAY,Brook,Brook Trout,2003,1,1084,7.7,6.3
Inverness,MCKAY,Brook,Brook Trout,2004,1,2511,8.7,7.2
Inverness,MCMILLAN,Brook,Brook Trout,1982,1,1014,12.0,12.0
Inverness,MCMILLAN,Brook,Brook Trout,1983,2,9884,4.2,
Inverness,MCMILLAN,Brook,Brook Trout,1985,1,6038,4.4,
Inverness,MCMILLAN,Brook,Brook Trout,1999,1,1234,8.5,8.1
Inverness,MCMILLAN,Brook,Brook Trout,2002,1,1825,8.6,8.1
Inverness,MCMILLAN,Brook,Brook Trout,2003,1,1084,7.7,6.3
Inverness,MCMILLAN,Brook,Brook Trout,2004,1,1256,8.7,7.2
Inverness,MCMILLAN,Brook,Brook Trout,2021,1,22991,3.2,0.35
Inverness,MCMILLAN,Brook,Brook Trout,2025,1,1380,8.9,50.0
Inverness,MCPHERSON,Brook,Brook Trout,1980,1,990,12.0,18.0
Inverness,MCPHERSON,Brook,Brook Trout,1986,1,6930,1.5,
Inverness,MILL,River,Brook Trout,1983,1,3396,3.8,
Inverness,MILL,River,Brook Trout,1999,1,550,8.8,9.1
Inverness,MILL,River,Brook Trout,2000,1,987,8.4,7.1
Inverness,MILL,River,Brook Trout,2002,1,2059,8.0,6.7
Inverness,MILL,River,Brook Trout,2003,1,900,9.0,10.1
Inverness,MOUNT PLEASANT,Brook,Brook Trout,1976,1,1397,18.0,64.0
Inverness,MOUNT PLEASANT,Brook,Brook Trout,1985,1,6038,4.4,
Inverness,MOUNT PLEASANT,Brook,Brook Trout,1999,1,1322,8.6,7.6
Inverness,NILE,Brook,Brook Trout,1982,1,12300,3.0,
Inverness,NILE,Brook,Brook Trout,1998,1,2360,8.5,8.0
Inverness,NILE,Brook,Brook Trout,1999,1,1322,8.6,7.6
Inverness,NILE,Brook,Brook Trout,2000,1,1480,8.7,6.8
Inverness,NILE,Brook,Brook Trout,2001,1,1965,9.0,10.1
Inverness,NILE,Brook,Brook Trout,2002,1,2543,8.8,9.1
Inverness,NILE,Brook,Brook Trout,2003,2,3639,8.55,8.15
Inverness,NILE,Brook,Brook Trout,2025,1,7500,8.9,1.5
Inverness,O'LAW FIRST,Lake,Brook Trout,1997,1,3910,7.5,4.0
Inverness,O'LAW FIRST,Lake,Brook Trout,1998,2,1765,8.95,9.0
Inverness,O'LAW FIRST,Lake,Brook Trout,1999,1,6616,8.4,7.2
Inverness,O'LAW FIRST,Lake,Brook Trout,2000,1,2960,8.3,6.8
Inverness,O'LAW FIRST,Lake,Brook Trout,2001,2,8251,8.65,8.2
Inverness,O'LAW FIRST,Lake,Brook Trout,2002,1,6636,6.3,5.8
Inverness,O'LAW FIRST,Lake,Brook Trout,2003,2,7711,8.2,7.3
Inverness,O'LAW FIRST,Lake,Brook Trout,2004,1,73,32.7,384.6
Inverness,O'LAW FIRST,Lake,Brook Trout,2020,4,1597,34.5,960.0
Inverness,O'LAW FIRST,Lake,Brook Trout,2022,2,652,32.3,384.5
Inverness,O'LAW FIRST,Lake,Brook Trout,2023,5,41351,31.4,566.42
Inverness,O'LAW FIRST,Lake,Brook Trout,2024,2,483,32.3,383.5
Inverness,O'LAW FIRST,Lake,Brook Trout,2025,1,451,26.1,332.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1976,1,4990,16.0,56.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1980,1,3000,12.0,20.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1982,1,498,13.0,16.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1983,4,12987,28.63,424.75
Inverness,O'LAW SECOND,Lake,Brook Trout,1984,1,4989,12.3,18.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1985,3,9337,31.0,669.67
Inverness,O'LAW SECOND,Lake,Brook Trout,1987,1,5422,11.2,16.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1991,2,3600,15.5,41.5
Inverness,O'LAW SECOND,Lake,Brook Trout,1994,1,2100,13.1,25.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1996,1,1980,13.9,30.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1997,1,9000,8.5,6.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1998,1,2420,9.4,10.0
Inverness,O'LAW SECOND,Lake,Brook Trout,1999,1,6310,8.4,7.2
Inverness,O'LAW SECOND,Lake,Brook Trout,2000,1,3700,8.3,6.8
Inverness,O'LAW SECOND,Lake,Brook Trout,2001,3,14322,8.93,9.17
Inverness,O'LAW SECOND,Lake,Brook Trout,2002,1,7370,8.0,6.8
Inverness,O'LAW SECOND,Lake,Brook Trout,2003,1,5473,8.0,6.6
Inverness,O'LAW SECOND,Lake,Brook Trout,2020,1,1244,14.0,28.0
Inverness,O'LAW SECOND,Lake,Brook Trout,2022,2,247,35.6,500.0
Inverness,O'LAW SECOND,Lake,Brook Trout,2024,2,404,32.75,398.5
Inverness,O'LAW SECOND,Lake,Brook Trout,2025,1,389,26.1,332.0
Inverness,PEMBROOKE,Lake,Brook Trout,1976,1,994,18.5,75.0
Inverness,PEMBROOKE,Lake,Brook Trout,1978,2,2164,18.0,56.0
Inverness,PEMBROOKE,Lake,Brook Trout,1979,2,4238,19.5,129.0
Inverness,PEMBROOKE,Lake,Brook Trout,1980,1,3520,12.0,18.0
Inverness,PEMBROOKE,Lake,Brook Trout,1981,1,510,21.0,113.0
Inverness,PEMBROOKE,Lake,Brook Trout,1982,1,6006,12.0,12.0
Inverness,PEMBROOKE,Lake,Brook Trout,1983,1,5244,13.0,21.0
Inverness,PEMBROOKE,Lake,Brook Trout,1984,1,4708,12.3,18.0
Inverness,PEMBROOKE,Lake,Brook Trout,1985,1,4600,11.9,19.0
Inverness,PEMBROOKE,Lake,Brook Trout,1986,2,6164,12.15,20.5
Inverness,PEMBROOKE,Lake,Brook Trout,1988,1,2500,14.0,26.0
Inverness,PEMBROOKE,Lake,Brook Trout,1989,1,2500,11.5,16.0
Inverness,PEMBROOKE,Lake,Brook Trout,1990,1,2022,12.0,20.0
Inverness,PEMBROOKE,Lake,Brook Trout,1991,1,2500,14.2,32.0
Inverness,PEMBROOKE,Lake,Brook Trout,1993,1,2925,12.3,21.0
Inverness,PEMBROOKE,Lake,Brook Trout,1994,1,2500,13.1,25.0
Inverness,PEMBROOKE,Lake,Brook Trout,1995,1,4950,13.9,30.0
Inverness,PEMBROOKE,Lake,Brook Trout,1996,1,3040,13.3,26.0
Inverness,PEMBROOKE,Lake,Brook Trout,1997,1,2640,14.0,30.0
Inverness,PEMBROOKE,Lake,Brook Trout,1998,1,4400,12.6,22.7
Inverness,PEMBROOKE,Lake,Brook Trout,1999,1,2640,13.9,30.0
Inverness,PEMBROOKE,Lake,Brook Trout,2000,1,3840,14.1,31.0
Inverness,PEMBROOKE,Lake,Brook Trout,2001,1,1060,11.9,18.9
Inverness,PEMBROOKE,Lake,Brook Trout,2002,1,4000,9.6,12.5
Inverness,PEMBROOKE,Lake,Brook Trout,2003,1,1920,16.0,42.0
Inverness,PEMBROOKE,Lake,Brook Trout,2004,1,2220,13.5,27.0
Inverness,PEMBROOKE,Lake,Brook Trout,2005,1,3304,10.3,12.1
Inverness,PEMBROOKE,Lake,Brook Trout,2006,1,1440,15.5,41.6
Inverness,PEMBROOKE,Lake,Brook Trout,2007,1,1165,15.5,43.0
Inverness,PEMBROOKE,Lake,Brook Trout,2008,1,3160,12.0,19.0
Inverness,PEMBROOKE,Lake,Brook Trout,2020,1,1700,14.0,29.0
Inverness,PEMBROOKE,Lake,Brook Trout,2021,1,350,26.8,214.0
Inverness,PEMBROOKE,Lake,Brook Trout,2023,1,517,27.4,257.0
Inverness,PEMBROOKE,Lake,Brook Trout,2024,1,426,29.0,267.0
Inverness,PEMBROOKE,Lake,Brook Trout,2025,2,2277,22.15,152.6
Inverness,PETIT LAC,Lake,Brook Trout,1985,1,1761,11.9,20.0
Inverness,PETIT LAC,Lake,Brook Trout,1991,2,1050,20.5,282.5
Inverness,PETIT LAC,Lake,Brook Trout,2010,1,704,21.0,119.0
Inverness,PETIT LAC,Lake,Brook Trout,2012,2,1900,31.45,566.5
Inverness,PETIT LAC,Lake,Brook Trout,2013,2,1150,26.0,455.0
Inverness,PETIT LAC,Lake,Brook Trout,2014,2,1875,26.0,460.0
Inverness,PETIT LAC,Lake,Brook Trout,2019,2,1350,30.55,538.45
Inverness,PETIT LAC,Lake,Brook Trout,2020,6,760,39.83,1025.33
Inverness,PETIT LAC,Lake,Brook Trout,2021,3,836,33.03,480.67
Inverness,PETIT LAC,Lake,Brook Trout,2022,3,1332,31.2,346.0
Inverness,PETIT LAC,Lake,Brook Trout,2023,10,1804,35.95,596.0
Inverness,PETIT LAC,Lake,Brook Trout,2024,2,540,32.3,383.5
Inverness,PETIT LAC,Lake,Brook Trout,2025,2,316,28.65,356.0
Inverness,PETIT LAC,Lake,Rainbow Trout,2014,1,800,29.0,350.0
Inverness,PETIT LAC,Lake,Rainbow Trout,2015,1,1026,25.0,178.0
Inverness,PETIT LAC,Lake,Rainbow Trout,2019,3,2320,23.53,194.67
Inverness,PETIT LAC,Lake,Rainbow Trout,2020,1,800,24.0,200.0
Inverness,PETIT LAC,Lake,Rainbow Trout,2022,1,800,23.1,200.0
Inverness,PETIT LAC,Lake,Rainbow Trout,2024,2,1460,27.25,225.0
Inverness,PETIT LAC,Lake,Rainbow Trout,2025,1,600,26.2,200.0
Inverness,RED,River,Brook Trout,1976,1,1001,18.5,75.0
Inverness,RED,River,Brook Trout,2020,1,1338,20.0,99.0
Inverness,RED,River,Brook Trout,2021,1,500,27.4,228.0
Inverness,RED,River,Brook Trout,2022,4,2461,28.53,283.5
Inverness,RED,River,Brook Trout,2023,3,1151,30.6,330.33
Inverness,RED,River,Brook Trout,2024,4,1749,27.0,266.85
Inverness,RED,River,Brook Trout,2025,4,1310,27.23,256.25
Inverness,ROUGH,Brook,Brook Trout,1976,1,799,18.0,56.0
Inverness,ROUGH,Brook,Brook Trout,1979,1,2106,11.0,8.0
Inverness,ROUGH,Brook,Brook Trout,1986,1,6930,1.5,
Inverness,SCOTCH HILL,Brook,Brook Trout,1976,1,599,18.5,75.0
Inverness,SCOTCH HILL,Brook,Brook Trout,1982,1,12300,3.0,
Inverness,SCOTCH HILL,Brook,Brook Trout,2002,1,1818,8.5,7.5
Inverness,SCOTCH HILL,Brook,Brook Trout,2003,1,1100,8.5,8.2
Inverness,SCOTCH HILL,Brook,Brook Trout,2020,1,1025,16.0,30.0
Inverness,SCOTCH HILL,Brook,Brook Trout,2025,1,6600,5.0,0.78
Inverness,SCOTSVILLE,Brook,Brook Trout,1983,1,3410,4.6,
Inverness,SCOTSVILLE,Brook,Brook Trout,1985,1,8170,4.4,
Inverness,SCOTSVILLE,Brook,Brook Trout,1997,1,1575,7.5,4.0
Inverness,SCOTSVILLE,Brook,Brook Trout,1999,1,3702,8.5,8.1
Inverness,SCOTSVILLE,Brook,Brook Trout,2000,1,2256,8.4,7.1
Inverness,SCOTSVILLE,Brook,Brook Trout,2001,1,5016,8.6,7.6
Inverness,SCOTSVILLE,Brook,Brook Trout,2003,1,4860,7.5,5.6
Inverness,SCOTSVILLE,Brook,Brook Trout,2004,1,2711,8.4,6.6
Inverness,SKYE,River,Brook Trout,1976,1,2568,17.5,50.0
Inverness,SKYE,River,Brook Trout,1977,1,1001,16.0,37.0
Inverness,SKYE,River,Brook Trout,1979,1,2094,11.0,8.0
Inverness,SKYE,River,Brook Trout,1980,1,2497,12.0,18.0
Inverness,SKYE,River,Brook Trout,1995,1,2000,18.5,71.0
Inverness,SKYE,River,Rainbow Trout,1990,1,7560,16.0,43.0
Inverness,SKYE,River,Rainbow Trout,1992,1,4800,9.1,8.0
Inverness,SKYE,River,Rainbow Trout,1993,1,1000,23.4,143.0
Inverness,SKYE,River,Rainbow Trout,1994,1,1000,25.3,188.0
Inverness,SLOY,Brook,Brook Trout,1983,1,14040,3.9,
Inverness,SLOY,Brook,Brook Trout,1984,1,5200,1.4,
Inverness,SLOY,Brook,Brook Trout,1985,1,2842,4.4,
Inverness,TOMPKINS,Brook,Brook Trout,1976,1,1001,18.5,75.0
Inverness,TOMPKINS,Brook,Brook Trout,1982,1,12300,3.0,
Inverness,TOMPKINS,Brook,Brook Trout,1999,1,661,8.6,7.6
Inverness,TOMPKINS,Brook,Brook Trout,2002,1,2059,8.0,6.7
Inverness,TOMPKINS,Brook,Brook Trout,2025,1,6600,5.0,0.78
Inverness,TOWER,Lake,Brook Trout,1985,1,1999,12.0,20.0
Inverness,TOWER,Lake,Brook Trout,1986,1,1077,13.0,33.0
Inverness,TOWER,Lake,Brook Trout,2003,1,1920,16.0,42.0
Inverness,TOWER,Lake,Brook Trout,2004,1,2220,13.5,27.0
Inverness,TOWER,Lake,Brook Trout,2008,1,2310,13.0,26.0
Inverness,TROUT,Brook,Brook Trout,1984,1,26730,1.4,
Inverness,TROUT,Brook,Brook Trout,1986,1,1997,10.2,18.0
Inverness,TROUT,Brook,Brook Trout,1991,1,15000,6.5,3.0
Inverness,TROUT,Brook,Brook Trout,1997,1,1050,7.5,4.0
Inverness,TROUT,Brook,Brook Trout,1999,1,9132,8.5,8.1
Inverness,TROUT,Brook,Brook Trout,2000,1,4992,8.2,6.4
Inverness,TROUT,Brook,Brook Trout,2001,2,8465,8.8,8.85
Inverness,TROUT,Brook,Brook Trout,2002,1,5719,8.8,9.1
