"county","name","type","easting","northing","primary_stocking_objective","secondary_stocking_objective","number_released","stocking_date","growth_stage","mark","hatchery","fish_length_cm","fish_weight_g","stock","stock_strain"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"25","2019-06-03T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","42","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"1300","2020-05-19T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","19","77","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"100","2020-05-19T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","32","500","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"1200","2021-05-13T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"75","2021-05-13T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"150","2022-06-24T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"896","2024-05-15T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","19.2","78.12","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"10","2024-05-15T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"800","2019-04-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","22.5","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"800","2019-04-29T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","9.25","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"150","2019-05-03T00:00:00.000","> 3 years from date of hatch","No mark or tag","Frasers Mills","50","2000","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"800","2019-06-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","23.1","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"133","2019-06-27T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","42","1000","Brook Trout","Brook Trout  - hybrids produced by crossing domestic females with wild males from Flat Lake, Nova Scotia"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"800","2019-04-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","22.5","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"800","2019-04-29T00:00:00.000","1-2 years from date of hatch","Magnetic nose tag only","Frasers Mills","21","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Fall Stocking Program","Winter Fishery","800","2019-11-29T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","27","250","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"1800","2020-04-14T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.2","133","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"1920","2020-06-01T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","19.4","81","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"100","2020-06-01T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","28","475","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"125","2020-06-10T00:00:00.000","> 3 years from date of hatch","No mark or tag","Frasers Mills","60","2500","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"1200","2020-06-18T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18","66","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"50","2020-06-18T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","28","475","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Fall Stocking Program",,"165","2020-08-13T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","Gillis","Lake","580229","5041820","Fall Stocking Program",,"1200","2020-09-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.1","90.9","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Fall Stocking Program",,"1200","2020-09-25T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"2640","2021-05-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","10","90.9","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"150","2021-05-10T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"2400","2021-06-15T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"100","2021-06-15T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"660","2022-06-20T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.1","90.9","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"60","2022-06-20T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"420","2023-04-18T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","31.1","330","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"378","2023-05-03T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","27.8","238.09","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"660","2023-06-15T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18.9","74.62","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Fall Stocking Program","Winter Fishery","972","2023-11-24T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","25.6","185.18","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"760","2024-04-12T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","28.8","263.15","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"960","2024-04-16T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","28.3","250","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Fall Stocking Program","Winter Fishery","512","2024-12-04T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","24.2","156.25","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"480","2025-04-16T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","28.3","250","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"300","2025-06-04T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"100","2025-06-06T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"100","2025-06-06T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","26.2","200","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"28180","2025-06-26T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","4","0.7","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Spring Stocking Program",,"688","2025-08-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.9","116.2","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","Gillis","Lake","580229","5041820","Fall Stocking Program","Winter Fishery","2000","2025-09-16T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.8","100","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"1040","2019-06-04T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","19.1","76.9","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"1120","2020-05-20T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18.5","60","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"75","2020-05-20T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","32","500","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"960","2021-05-14T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"75","2021-05-14T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"200","2022-06-24T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"876","2023-05-11T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18.3","68","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"10","2024-05-15T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"896","2024-05-15T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","19.2","78.12","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"900","2025-05-20T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","14.4","33.3","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JACKSONS","Lake","608960","5052754","Spring Stocking Program",,"25","2025-05-20T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","JAMES","River","569630","5048832","Spring Stocking Program",,"80000","2025-06-02T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","2.9","0.28","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"520","2019-06-04T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","19.1","76.9","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"1000","2019-06-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.8","100","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"50","2019-06-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.8","100","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"800","2019-06-20T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.8","100","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"75","2019-06-20T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","42","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"1280","2020-05-19T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18","63","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"100","2020-05-19T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","32","500","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","LOCHABER","Lake","575953","5030240","Spring Stocking Program",,"1080","2020-05-27T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.5","110","Brook Trout","Brook Trout - Domestic stock - Antigonish"
