"region","variable","common_name","description","rcp45_p05_2010","rcp45_p05_2045","rcp45_p05_2065","rcp45_p05_2095","rcp45_p50_2010","rcp45_p50_2045","rcp45_p50_2065","rcp45_p50_2095","rcp45_p95_2010","rcp45_p95_2045","rcp45_p95_2065","rcp45_p95_2095","rcp85_p05_2010","rcp85_p05_2045","rcp85_p05_2065","rcp85_p05_2095","rcp85_p50_2010","rcp85_p50_2045","rcp85_p50_2065","rcp85_p50_2095","rcp85_p95_2010","rcp85_p95_2045","rcp85_p95_2065","rcp85_p95_2095"
"Guysborough","tr22","Number of Tropical Nights >  22°C","The number of days when the minimum temperature was above 22°C","0","0","0","0","0","0","0.004975124","0.092316197","0.003648425","0.492813709","1.556108347","2.819789939","0","0","0","0.240740741","0","0","0.050304035","3.201216142","0.005970149","0.595632946","3.404090658","15.04560531"
"Guysborough","txgt24.7","Number of Days with Maximum Temperature > 24.7°C","The number of days the daily maximum temperature exceeded 24.7°C","4.758402432","12.75787728","19.09148701","28.99032615","16.35737977","29.67716971","38.54726368","46.8092869","36.58888889","50.77197347","60.67219458","68.50690989","4.703620785","13.90657822","24.46545053","53.56467662","16.44997236","31.41625207","47.92647872","75.34107242","36.28325041","53.62631288","73.45826423","96.02542841"
"Guysborough","txgt25","Number of Days with Maximum Temperature > 25°C","The number of days the daily maximum temperature exceeded 25°C","3.749861802","10.68601437","16.38723051","25.513267","13.97070205","26.29076838","34.84521835","42.94250967","33.21533997","46.90713101","56.78330569","64.37617468","3.685876175","11.6774461","21.2432283","49.42592593","14.06716418","27.8618021","43.96849088","71.34936429","32.76887783","49.77169707","69.51188502","92.30569375"
"Guysborough","txgt26.7","Number of Days with Maximum Temperature > 26.7°C","The number of days the daily maximum temperature exceeded 26.7°C","0.701547816","3.126036484","5.660862355","10.34107242","4.986456606","11.67219458","17.29021559","23.29684909","17.02205638","27.82697623","36.16086235","42.40878939","0.696434494","3.485903814","7.914870094","27.89082366","4.982034273","12.16860144","23.51133223","48.33056938","16.3699005","30.07545605","47.53841902","71.09286899"
"Guysborough","txgt27","Number of Days with Maximum Temperature > 27°C","The number of days the daily maximum temperature exceeded 27°C","0.473217247","2.403537866","4.512990603","8.570204533","4.008015478","9.875069099","14.85903814","20.47982311","14.79643449","24.91514649","32.87064677","38.83250415","0.474239912","2.711442786","6.429795467","24.60226645","4.022940851","10.20066335","20.59977888","44.54118297","14.15713101","27.0983969","43.90464345","67.22415699"
"Guysborough","txgt29","Number of Days with Maximum Temperature > 29°C","The number of days the daily maximum temperature exceeded 29°C","0.005223881","0.216970702","0.600884467","1.780818132","0.661691542","2.559977888","4.371475954","7.315644002","5.10787728","10.33858485","15.36097291","19.15174129","0.005804312","0.27169707","1.146766169","8.113875069","0.686567164","2.616362631","6.960199005","22.11774461","4.896572692","11.53510227","22.60447761","42.75179657"
"Guysborough","txgt30","Number of Days with Maximum Temperature > 30°C","The number of days the daily maximum temperature exceeded 30°C","0","0.030127142","0.135986733","0.559148701","0.175234936","1.135433941","2.040906578","3.804311774","2.641321172","6.251796573","9.631840796","12.42841349","0","0.048369265","0.368988391","3.822001106","0.182974019","1.125483693","3.518518519","13.90713101","2.574461028","6.93946932","14.85268104","32.26865672"
"Guysborough","txgt33","Number of Days with Maximum Temperature > 33°C","The number of days the daily maximum temperature exceeded 33°C","0","0","0","0","0","0.001105583","0.05196241","0.191265893","0.116030956","0.98286346","1.674958541","2.407407407","0","0","0","0.108347153","0","0","0.177998894","1.902155887","0.093477059","0.946102819","3.021282477","10.20702045"
"Guysborough","txmax","Maximum Daily Temperature","The highest maximum daily temperature over the season","25.90567377","27.28112954","27.96689552","28.6972239","28.36350011","29.78706963","30.45325872","31.09232736","31.33685565","32.94178043","33.48816132","33.97833684","25.9191728","27.38231903","28.47805665","30.5406206","28.37949131","29.7980757","31.06944302","33.15275723","31.24332934","32.90882551","34.50175326","36.22929611"
"Guysborough","txmean_annual","Mean of Maximum Daily Temperature","The average maximum daily temperature over the season.","9.391696847","10.73355184","11.36764224","12.23281015","10.74647366","12.03469853","12.66176275","13.25174053","12.09658904","13.31330951","13.9354627","14.39661354","9.376683282","10.87773116","11.81501212","13.9057204","10.73729815","12.06607705","13.20436445","15.13460877","12.03856083","13.43029792","14.87221822","16.61605516"
"Guysborough","txmean_summer","Mean of Maximum Daily Temperature","The average maximum daily temperature over the season.","19.42532554","20.90070812","21.50435581","22.37120982","21.35252811","22.59211893","23.2866017","23.88277715","23.17676535","24.36613988","25.05329955","25.53853116","19.40234959","21.07369791","22.05924807","24.23929612","21.3519222","22.73479816","23.96861712","25.94739031","23.11382441","24.50189674","25.95819714","27.77880278"
"Halifax","am","Accumulated Moisture","The average estimated difference between total precipitation and evapo-transpiration over a running total of 3 months. For each year, the difference between total precipitation and Thornthwaite potential evaporation is calculated for a three month moving window. The annual value is the average over those 12 values.","153.4152004","157.6325154","157.3550164","154.4613861","210.029843","216.8022584","218.7008371","215.7661857","276.7718419","281.8401474","284.9038848","287.1572831","156.0281681","157.6152209","153.0919624","151.7985416","211.1094334","217.0530289","215.7618935","213.8745579","278.7236975","292.4095456","291.7842205","282.1898058"
"Halifax","cdd","Consecutive Dry Days","The maximum number of consecutive days over the season for which the precipitation was less than 1 mm.","9.157758285","9.134697856","9.002729045","9.192397661","12.64405458","12.68109162","12.62846004","12.70760234","19.14346979","18.90350877","18.68421053","18.76530214","9.133021442","9.149902534","9.170175439","9.309551657","12.65282651","12.62651072","12.83937622","12.93177388","19.15988304","19.05653021","19.48888889","19.53157895"
"Halifax","cddcold18","Cooling Degree Days","The accumulated total of degrees celsius above 18°C mean temperature over the season. For any day above 18°C, the temperature that is accumulated is just the amount over 18°C. If the temperature is less than 18°C, nothing is accumulated. E.g, a day of 20°C accumulates 2°C.","25.61108941","69.31544092","105.2392295","150.7495764","79.20096077","146.9850225","196.4871567","240.7129235","166.5568786","258.0344681","312.7155157","355.9822059","24.95352712","75.73317931","127.1771328","290.8734163","78.58099987","156.2659586","245.5653339","424.2079784","167.7236879","269.9766762","404.7349392","608.1322856"
"Halifax","chd","Consecutive Hot Days","Maximum number of consecutive days where the maximum temperature was above 30°C","0","0","0","0","0","0","0","0","0","0","0.005401235","0.035300926","0","0","0","0","0","0","0","0.030092593","0","0","0.107060185","1.224729938"
"Halifax","chdd","Critical heat days duration","Maximum length of the number of spells when maximum temperature is above 29°C and minimum temperature is below 16°C","0","0.009645062","0.114776235","0.55150463","0.005787037","1.000771605","1.913966049","2.895447531","2.161902006","4.838541667","6.471064815","7.493248457","0","0.008101852","0.299575617","2.925154321","0.000385802","1.008101852","2.990354938","8.721064815","2.182098765","4.987268519","9.16724537","22.24382716"
"Halifax","chdf","Critical heat days frequency","Total number of days in spells when the maximum temperature is above 29°C and minimum temperature is below 16°C","0","0.009645062","0.141975309","0.89525463","0.005787037","1.288194444","3.180169753","6.08912037","3.040316358","8.64679784","13.85243056","17.99440586","0","0.008101852","0.434606481","7.711805556","0.000385802","1.327160494","6.100694444","22.27739198","3.047241512","10.0001929","22.42746914","43.43846451"
"Halifax","cwf_tn10p","Coldwave frequency","Number of days in all coldwaves","0","0","0","0","4.112075617","0.829089506","0.152777778","0.157407407","16.18956404","9.262924383","5.380401235","3.150848765","0","0","0","0","4.047067901","0.484567901","0.075231481","0","15.99060571","8.280478395","4.586419753","0.779320988"
"Halifax","cwm_tn10p","Coldwave magnitude","Average minimum temperature over all the days in all coldwaves","-21.99424788","-21.53045824","-20.34006728","-18.29324985","-17.48114517","-17.19097447","-16.01033507","-15.25012992","-9.523568544","-8.459306957","-8.612972705","-10.48964185","-21.96918308","-21.24683734","-19.99843132","-14.35634899","-17.4679605","-17.03005942","-15.71974766","-12.83386722","-9.516856724","-9.098825384","-10.68046051","-11.46742001"
"Halifax","cwn_tn10p","Coldwave Number","A baseline daily temperature is computed over the years 1981 through 2010. A coldwave occurs when there are three or more consecutive days below the 10th percentile baseline temperature. The coldwave number is the number of times this occurs over the period November 1 through March 31.","0","0","0","0","1.075810185","0.291666667","0.058256173","0.055555556","3.934606481","2.410108025","1.443287037","0.901427469","0","0","0","0","1.081018519","0.15779321","0.028935185","0","3.985686728","2.233796296","1.229938272","0.241705247"
"Halifax","dwr_annual","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","91.49818673","97.66570216","101.8140432","103.4367284","108.7907022","114.9108796","117.8452932","119.8842593","125.2438272","133.310571","135.6134259","137.3148148","91.39220679","98.58969907","102.9652778","109.1585648","108.5679012","114.7353395","119.6184414","125.8626543","125.275733","132.3962191","136.8090278","142.8383488"
"Halifax","dwr_spring","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","21.92388117","23.46026235","24.7808642","25.36728395","29.51697531","31.79552469","32.64351852","33.5003858","38.25650077","40.52044753","40.86554784","41.36342593","21.73888889","23.62712191","24.80632716","27.38059414","29.72434414","31.51041667","33.03626543","34.82137346","38.47100694","39.78433642","41.37866512","43.24672068"
"Halifax","dwr_summer","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","23.36203704","23.98746142","23.98996914","23.85648148","31.20486111","31.40856481","31.53549383","31.25925926","39.34517747","39.75848765","39.69791667","39.67033179","23.64787809","24.03491512","24.0619213","22.95698302","31.1724537","31.24884259","31.3433642","31.13425926","39.08611111","39.27951389","39.37635031","39.17611883"
"Halifax","dwr_fall","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","25.09641204","25.03896605","25.50231481","26.03009259","32.04899691","32.67091049","32.70408951","33.02430556","39.76535494","40.89699074","40.85802469","40.49614198","25.13589892","24.62789352","24.96566358","24.73283179","32.24093364","32.6246142","32.7650463","32.19714506","40.10032793","40.4851466","40.16628086","39.9367284"
"Halifax","dwr_winter","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","7.788290895","10.11998457","12.11882716","13.24903549","15.04996142","18.73611111","20.73070988","22.11265432","24.15626929","28.76678241","30.0941358","31.6087963","7.686882716","10.79996142","13.36284722","17.54282407","15.0617284","19.04012346","22.29282407","27.55169753","23.50646219","28.77121914","32.46219136","37.15760031"
"Halifax","dws_annual","Days with Snow","The number of days for which there was more than 1 mm of precipitation when the mean temperature was less than 0°C.","22.41925154","16.83931327","14.5621142","12.58333333","32.59104938","26.54861111","23.86805556","21.10532407","45.09627701","38.4836034","35.21759259","30.67071759","22.16157407","16.02565586","11.41628086","6.806712963","32.85050154","26.59876543","21.14467593","14.49691358","45.40326003","38.02179784","32.19386574","23.73244599"
